Time,Close,Renko_Value,Blue,Red,Yellow,Blue_Yellow,Red_Yellow,Flag,Open,High,Low,volume,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Increase,Blue/Yellow,Red/Yellow,Frac_Value,EndTime_fr,HI_Value,BearWarning,BullWarning,OBV,VWAP,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir,volatility_h1,pnn_0,pnn_1,pnn_2,pnn_3,pnn_4,pnn_5,pnn_6,pnn_7,pnn_8,pnn_9,pnn_10,pnn_11,pnn_12,pnn_13,pnn_14,pnn_15,pnn_16,pnn_17,pnn_18,pnn_19,pnn_20,pnn_21,pnn_22,pnn_23,pnn_24,pnn_25,pnn_26,pnn_27,pnn_28,pnn_29,pnn_30,pnn_31,pnn_32,pnn_33,pnn_34,pnn_35,pnn_36,pnn_37,pnn_38,pnn_39,pnn_40,pnn_41,pnn_42,pnn_43,pnn_44,pnn_45,pnn_46,pnn_47,pnn_48,pnn_49,pnn_50,pnn_51,pnn_52,pnn_53,pnn_54,pnn_55,pnn_56,pnn_57,pnn_58,pnn_59,pnn_60,pnn_61,pnn_62,pnn_63,pnn_64,pnn_65,pnn_66,pnn_67,pnn_68,pnn_69,pnn_70,pnn_71,pnn_72,pnn_73,pnn_74,pnn_75,pnn_76,pnn_77,pnn_78,pnn_79,pnn_80,pnn_81,pnn_82,pnn_83,pnn_84,pnn_85,pnn_86,pnn_87,pnn_88,pnn_89,pnn_90,pnn_91,pnn_92,pnn_93,pnn_94,pnn_95,pnn_96,pnn_97,pnn_98,pnn_99,Class,Target_State
2022-10-05 14:00:00+00:00,0.98544,0.98544,0,1,0,0,0,0,0.98726,0.98726,0.9834,14216.0,0.989404,0.9865449999999998,0.993005,0,0,0,1,0,1,0.98765,1,0,0,0.99588,2022-10-05 14:00:00+00:00,0.99775,False,False,51548.0,1.2398652130610008,0,1,0.0027214285714285,0,0,0,0,0,0,-0.0022401420352764,0,0.0036993981901921,-0.109142005,0.08631507,0.035983905,-0.327807,-0.38395858,-0.197606,-0.24059623,-0.54621947,-0.116507724,0.106451124,0.45619896,-0.4066977,-0.034548998,0.2500662,0.2934567,-0.1778831,0.1079662,0.1400313,0.06996474,0.22501749,-0.17497593,-0.08714609,0.2379975,0.05578704,-0.44619486,0.208629,0.40891922,0.30394334,-0.34264898,0.07146369,0.33563995,0.31544533,0.46396342,0.29220933,0.43034485,-0.46623814,-0.37953353,-0.09405196,-0.15718806,-0.44644672,-0.23266765,-0.05912917,0.025914803,-0.09993513,-0.49632508,-0.26067975,-0.3313626,0.4130601,0.06766193,0.16543816,0.03539596,-0.31581458,0.10977093,0.13690911,-0.042458873,0.16564067,-0.12720057,0.44814754,-0.5579476,0.22280471,0.26999795,-0.151351,0.29651305,0.23873901,-0.313222,0.21318151,0.37875465,0.03826991,0.20489004,-0.08157769,-0.06328367,-0.3614261,-0.16768119,-0.22213885,0.28783143,0.15908638,0.21747878,-0.07566412,-0.29650104,0.30174,0.34131306,-0.5605904,-0.2983682,-0.14172502,-0.23197338,0.1238165,0.009105228,-0.0052897893,-0.032762803,-0.30023164,-0.074298546,-0.2007426,0.30291897,-0.057065897,-0.19394302,-0.1252142,-0.082255244,-0.1564321,-0.2640369,-0.331827,0,3
2022-10-05 15:00:00+00:00,0.98649,0.98719,1,0,1,1,0,2,0.98542,0.98719,0.98488,7659.0,0.988234,0.9859649999999998,0.9921391666666668,0,0,0,1,0,1,0.98765,1,0,0,0.99588,2022-10-05 15:00:00+00:00,0.99775,False,True,59207.0,1.2397713288257024,0,0,0.002705,0,0,0,0,0,0,0.0010649466251181,1,0.0025304356623508,-0.037017047,0.005121924,0.008516183,-0.17468947,-0.17860901,-0.092251144,-0.19777861,-0.29244587,-0.060832996,0.032138374,0.22941957,-0.2287276,0.017324243,0.19582449,0.18032879,-0.080103904,0.0074340506,0.106519505,0.05097247,0.1357886,-0.119712934,-0.036014564,0.17237797,0.07673737,-0.20145832,0.10737361,0.15789437,0.14707859,-0.14391743,0.07751994,0.2172835,0.19358861,0.24719886,0.12719902,0.27577522,-0.24497989,-0.15094344,-0.002259938,-0.05076805,-0.3268845,-0.10431797,-0.03024764,-0.011955529,-0.09050063,-0.26243287,-0.14502715,-0.1075078,0.20484471,-0.011650803,0.03819158,0.08181301,-0.17225236,0.030914694,0.0758641,0.012307338,0.10418443,-0.09743916,0.1843021,-0.31658396,0.120300435,0.1718405,-0.10011304,0.16119373,0.22012669,-0.15228061,0.06844999,0.23140025,0.07549013,0.13787967,-0.00078694336,-0.030527726,-0.22837056,-0.07910083,-0.07361537,0.10881812,0.10990696,0.10831714,-0.012070114,-0.13935594,0.16860901,0.20094305,-0.29740426,-0.19084226,-0.07262816,-0.07209349,0.04385311,-0.013385799,0.024393268,0.040596783,-0.20260164,-0.028736183,-0.058743775,0.20799538,-0.045771904,-0.047321096,-0.019505009,-0.046100207,-0.057365306,-0.12680423,-0.1405237,3,0
2022-10-05 16:00:00+00:00,0.98625,0.98756,0,1,0,0,0,1,0.98651,0.98756,0.98593,5244.0,0.98739,0.9863699999999996,0.9912808333333332,0,0,0,1,0,1,0.98765,1,0,0,0.9834,2022-10-05 16:00:00+00:00,0.98756,True,False,53963.0,1.2397070269715331,0,0,0.0027171428571428,0,0,1,0,0,1,-0.0002433164037674,0,0.0015871288769311,0.08282963,0.019890664,0.021894518,-0.11970932,-0.081284225,0.007945068,-0.052019507,0.12130819,0.015998043,0.012325526,-0.026800243,-0.09000552,0.0071318597,-0.009721445,0.09674225,0.08493155,0.2019332,-0.04662765,0.038406298,0.036954798,0.057682823,0.034329824,-0.06617851,0.11780289,-0.011367505,-0.1261321,-0.060880758,-0.033952586,-0.05074931,-0.044757403,-0.007911297,-0.05133908,0.00029598363,0.113617495,0.010514718,-0.0073460564,-0.048518986,-0.08158106,0.07747823,-0.10917473,-0.08309098,0.021331044,-0.05368692,-0.037477344,0.10663813,0.023836534,-0.031762972,0.026856901,0.15331812,-0.072562285,-0.07357051,-0.017748285,0.06134006,-0.035226613,-0.061199736,0.05769226,0.014340607,-0.07849059,-0.21269187,0.0115420995,0.035936285,0.046563707,0.11054858,-0.11526333,0.009583607,-0.12985578,0.0544701,-0.060795568,-0.017231338,0.011783946,-0.19146517,0.013247453,-0.09540988,-0.043688897,0.04840471,-0.12338383,0.034968942,0.018507298,0.009238197,0.030155566,0.024894813,0.062926695,-0.037991773,-0.0069338437,0.028980173,0.016995559,0.0047694407,0.061838645,0.059785895,-0.11572381,0.054230966,0.0093425615,0.08833673,0.03587062,0.046521176,0.051892925,0.123716384,0.024917724,0.028253058,-0.075261,0,1
2022-10-05 18:00:00+00:00,0.98941,0.98949,1,0,0,0,0,2,0.98745,0.98949,0.98729,5156.0,0.987012,0.9884399999999998,0.9898558333333334,0,0,1,0,0,1,0.98765,1,0,0,0.9834,2022-10-05 18:00:00+00:00,0.98756,False,False,63628.0,1.239589653904696,0,0,0.0028621428571428,0,0,0,0,0,0,0.0019626893112015,1,0.0017067998488126,0.24900605,0.19033064,0.13275605,-0.37244534,-0.21399781,-0.06647438,-0.13405979,0.33137968,0.17132889,-0.00072019733,-0.06629323,-0.22188236,-0.027837303,-0.07426467,0.37102848,0.2721839,0.28649974,-0.22362168,0.06265545,-0.0607685,0.22984885,-0.09475316,-0.3198779,0.27327427,-0.08217866,-0.29358697,-0.19810449,-0.1366569,0.07820545,-0.064305454,-0.089379676,-0.09534721,0.12270309,0.20931514,-0.015553348,0.11749374,0.007660145,-0.15498684,-0.078899056,-0.34278902,-0.20142967,-0.015279666,0.028534712,-0.11817774,0.3269589,-0.17951815,-0.25803146,0.17539601,0.3544204,-0.36571574,-0.3413048,-0.04437868,0.24525686,0.07636575,-0.0782747,0.12464773,0.071413435,-0.21301638,-0.341779,0.064672686,0.12915504,0.08783034,0.3887515,-0.22165959,-0.21645887,-0.28877997,0.17214835,-0.15185618,-0.030252215,0.045117818,-0.46505585,0.15029146,-0.14891356,-0.010064466,0.0643314,-0.22860335,0.06528339,0.06532681,0.31095728,0.0020551868,0.096284814,0.21633132,-0.042906824,-0.041826308,0.013464917,0.088139996,-0.013066338,0.12741421,-0.00981929,-0.32059103,0.09494594,-0.16051225,0.22418648,0.048005685,0.14842732,-0.073193684,0.120535076,0.07635824,0.02765464,-0.11914457,1,0
2022-10-05 19:00:00+00:00,0.98846,0.98963,0,1,0,0,0,1,0.98945,0.98963,0.9882,5368.0,0.9876159999999998,0.9889349999999998,0.9893966666666666,0,0,1,0,0,1,0.98765,1,0,0,0.9834,2022-10-05 19:00:00+00:00,0.98756,True,False,58260.0,1.2395244998937165,0,0,0.0028485714285714,0,0,0,0,0,1,-0.0009606294377847,0,0.0022884525394924,0.025859836,-0.0037009772,0.0021356698,-0.0841664,-0.04659888,-0.021309718,-0.062029917,-0.054944165,0.015147194,0.042358875,0.050316453,-0.08295535,0.052817065,-0.004220808,0.06356703,-0.0069051497,0.060446683,0.012269088,-0.003754478,0.051259503,0.014727933,0.0034841,-0.012975685,0.032953203,-0.0047745313,-0.008519631,0.040321063,-0.0038697626,-0.038984656,-0.06545949,0.05990453,0.045732997,0.008010335,0.03216473,0.10540525,-0.06622253,-0.062471658,-0.006658245,0.04146345,-0.119333036,-0.037110135,-0.0140856,-0.02078284,-7.7560544e-05,-0.018911298,-0.012397334,0.014945723,0.04421124,0.07399758,0.0069745677,0.028373484,-0.049349435,0.016638767,-0.0071964655,0.006723333,0.03521484,0.0024549742,0.011204156,-0.15052888,0.051964067,0.03515783,0.009556796,0.035175987,-0.0067595076,-0.045302786,-0.014551102,0.074312866,0.0063658925,0.045114078,0.015859734,-0.05790613,-0.046508905,-0.025348257,-0.0194396,0.054219857,-0.0053530466,-0.0038257726,-0.00898593,-0.018390287,0.055750195,0.024573462,-0.09081182,-0.059242986,-0.037008535,0.005640298,-0.031698745,0.030617714,-0.0014363509,-0.008342834,-0.049890503,-0.008609498,-0.002247166,0.09756455,0.01699036,0.013519682,0.03547028,0.04783132,0.021297008,-0.0075023435,-0.07762895,0,0
2022-10-05 20:00:00+00:00,0.98843,0.98843,0,1,0,0,0,0,0.98847,0.9889,0.98817,3404.0,0.988004,0.9884449999999998,0.9888758333333332,0,0,1,0,0,1,0.98765,1,0,0,0.9834,2022-10-05 20:00:00+00:00,0.9889,False,False,54856.0,1.239483196478986,0,0,0.0026621428571428,0,0,0,0,0,0,-3.035070236811877e-05,0,0.001519103484914,0.14687224,0.09945067,0.085480615,-0.2750026,-0.16824238,-0.08284873,-0.07783956,0.21701191,0.16303399,-0.0018015224,-0.046933018,-0.19811514,-0.018641561,-0.07841339,0.2794207,0.18074921,0.28983665,-0.14037207,0.01280044,-0.007765363,0.21480271,-0.07195335,-0.2667666,0.22145794,-0.015614657,-0.204516,-0.15884636,-0.094085686,0.023592267,-0.072915,-0.06376775,-0.10132955,0.06354569,0.13098696,0.04568108,0.077305056,-0.0417791,-0.11046487,-0.087803066,-0.26506916,-0.18079919,0.04148443,-0.027512811,-0.07692059,0.2263806,-0.10187626,-0.17551363,0.07885597,0.27834392,-0.25782746,-0.26409757,-0.032640096,0.189754,0.08607241,-0.06926456,0.13378623,0.007660999,-0.19716749,-0.26561904,0.09954051,0.07244687,0.05963324,0.31211182,-0.16853328,-0.15091768,-0.18164837,0.1511895,-0.10073584,-0.014035173,0.025966415,-0.32515752,0.08268942,-0.14750649,0.036064807,0.048984744,-0.18659158,0.03712015,0.05253097,0.21921521,0.032826133,0.071188465,0.17048897,-0.00445975,-0.035908014,0.027172437,0.061258115,-0.008609482,0.11451167,-0.027603472,-0.26404104,0.07380509,-0.11213535,0.17218746,0.021646857,0.14807199,-0.08394019,0.13081436,0.07528228,0.061721053,-0.0765664,0,3
2022-10-05 23:00:00+00:00,0.9911,0.99115,1,0,1,1,0,2,0.98884,0.99115,0.9887,3407.0,0.989048,0.9899799999999996,0.9882558333333334,1,0,0,0,1,0,0.98765,1,0,0,0.9834,2022-10-05 23:00:00+00:00,0.98894,False,False,60356.0,1.2393972006290697,0,0,0.0022935714285714,0,0,0,0,0,0,0.0022626729385191,1,0.0012692037338351,-0.11929397,0.06582937,0.11801637,-0.3288903,-0.34992653,-0.15592465,-0.28572464,-0.51074654,-0.08141141,0.049801446,0.43173593,-0.3874336,0.0031113327,0.29348412,0.29625264,-0.16662562,0.029115662,0.18543778,0.05630123,0.22977999,-0.18778494,-0.12900108,0.26362646,0.14212272,-0.35379976,0.23113284,0.3144186,0.25343284,-0.27790385,0.16542758,0.3972315,0.27853933,0.5250114,0.2586434,0.5668959,-0.4663542,-0.4013608,-0.08537761,-0.21237269,-0.5306103,-0.2437815,-0.004725041,-0.08515701,-0.21933009,-0.47464627,-0.20804413,-0.2311237,0.38604495,-0.006052466,0.14741555,0.08722272,-0.27123702,0.14431608,0.1668188,-0.048352387,0.16197161,-0.13992058,0.3601826,-0.5764174,0.22693093,0.30671084,-0.17186078,0.2675562,0.3726288,-0.3178148,0.23623861,0.3795187,0.021684648,0.20233724,-0.027456557,-0.010239305,-0.43160567,-0.16468452,-0.18079053,0.23594272,0.2026976,0.2288625,-0.02572595,-0.2931659,0.35052198,0.35518348,-0.56813633,-0.31431666,-0.16915864,-0.17190948,0.05846358,-0.023153005,0.038172588,-0.04172443,-0.28141308,-0.05187493,-0.08847367,0.3464418,-0.08450832,-0.11623652,-0.1438799,-0.09974039,-0.19009979,-0.25586385,-0.27369463,3,1
2022-10-06 04:00:00+00:00,0.992,0.992,1,0,0,0,0,0,0.99159,0.99204,0.99086,3058.0,0.991532,0.9917899999999996,0.9899816666666666,1,0,0,0,1,0,0.98765,1,0,0,0.99254,2022-10-06 04:00:00+00:00,0.99258,False,False,70706.0,1.2391189005463148,0,0,0.0016035714285714,0,0,0,0,0,0,0.0004234767503974,1,0.0011820208833405,-0.12921031,0.06545151,0.065191954,-0.25756612,-0.26926455,-0.13176067,-0.21894561,-0.4112425,-0.0643464,0.047912724,0.3705815,-0.30476832,-0.007924769,0.22322492,0.24106935,-0.11901617,0.06835881,0.123249546,0.068917945,0.16701953,-0.12637305,-0.15616615,0.20050201,0.10881714,-0.27102098,0.1851897,0.25658238,0.23201439,-0.25246227,0.14633094,0.32962286,0.18252802,0.43122113,0.1812048,0.48758653,-0.36308527,-0.3421495,-0.07427382,-0.17776212,-0.4070932,-0.19977726,0.0154622365,-0.06588815,-0.19535644,-0.359757,-0.13218601,-0.19215257,0.29560062,-0.003468709,0.14748727,0.051841088,-0.19240189,0.13265221,0.12806311,-0.05284078,0.13879718,-0.13800935,0.3265138,-0.46386614,0.18034619,0.2751484,-0.13620985,0.18766746,0.2692869,-0.24520513,0.19535245,0.31871787,0.010914749,0.14656742,-0.033266813,0.01813854,-0.387957,-0.14695391,-0.109623656,0.19689076,0.15138914,0.16684201,-0.05580754,-0.29156736,0.33524176,0.2728089,-0.45530394,-0.22473298,-0.15686625,-0.14710683,0.059053443,-0.051912934,0.03657598,-0.03362383,-0.25252113,-0.042164892,-0.037104055,0.28101474,-0.047002785,-0.08997913,-0.12845989,-0.084171385,-0.17260022,-0.19127536,-0.22950329,1,2
2022-10-06 06:00:00+00:00,0.9896,0.99219,0,1,1,0,1,1,0.99213,0.99219,0.98922,6546.0,0.991364,0.9908849999999998,0.9903891666666668,0,1,0,0,1,0,0.98765,1,0,0,0.99258,2022-10-06 06:00:00+00:00,0.99219,False,False,68034.0,1.238993987320732,0,0,0.0016335714285714,0,0,0,0,0,0,-0.0025936424920096,0,0.0011892134387578,-0.11026025,0.12542626,0.0069604255,-0.3031808,-0.2888773,-0.19150688,-0.20594433,-0.44671345,-0.095250666,0.09029129,0.36538908,-0.38950568,0.009529408,0.1822829,0.19531469,-0.19886397,0.08960897,0.08050516,0.12029589,0.15692337,-0.14342198,-0.1755167,0.16709828,0.033050843,-0.43272847,0.15760891,0.45023686,0.2625114,-0.29236218,0.088014275,0.37128514,0.3319692,0.49798834,0.29505044,0.43484384,-0.39743042,-0.32868478,-0.1094466,-0.1239562,-0.4472885,-0.2553117,-0.07982876,0.022416083,-0.17875187,-0.41361564,-0.29338735,-0.35329977,0.4132177,0.14227596,0.20112956,-0.012157792,-0.26058155,0.13362637,0.06966854,-0.108332515,0.17890504,-0.036718063,0.43369216,-0.5374062,0.17013921,0.25778693,-0.07283269,0.26408225,0.23145771,-0.31438768,0.2683097,0.30344966,0.004565984,0.071517594,-0.07132513,-0.06440747,-0.36464065,-0.1847952,-0.14021868,0.328962,0.1613849,0.26480454,-0.08245036,-0.32912287,0.2977256,0.2532308,-0.47979733,-0.23103309,-0.21657908,-0.13673335,0.118256964,-0.113211155,0.038308334,-0.04104782,-0.261904,0.056807034,-0.16820084,0.26899034,-0.021375712,-0.2064693,-0.20219201,-0.0835737,-0.21561041,-0.19163054,-0.2960073,2,0
2022-10-06 07:00:00+00:00,0.991,0.991,0,1,0,0,0,0,0.98959,0.99197,0.98932,10346.0,0.99127,0.9902999999999996,0.9906008333333332,0,1,0,0,0,0,0.98765,1,0,0,0.99258,2022-10-06 07:00:00+00:00,0.99219,False,True,78380.0,1.2388703070351528,0,0,0.0016685714285714,0,0,0,0,1,0,0.0014137132517097,1,0.0028481303501862,-0.011459768,0.012181373,0.046995886,-0.18053974,-0.12968211,-0.09844026,-0.1881569,-0.23513237,-0.06392835,0.0260613,0.203093,-0.20575824,-0.0063414704,0.18317129,0.15620583,-0.07407154,-0.004461687,0.09593039,0.07816172,0.120405905,-0.10457884,-0.025864616,0.12772894,0.074955314,-0.20773435,0.0917779,0.17231774,0.13485818,-0.14935409,0.07033406,0.21776189,0.18204656,0.25428984,0.10073523,0.26038894,-0.24829099,-0.14146115,-0.04529097,-0.069187164,-0.30056033,-0.14043124,-0.02120664,-0.010801367,-0.116732076,-0.20227398,-0.15274553,-0.14129767,0.1968904,0.058361426,0.038822643,0.038719498,-0.15537766,0.06958572,0.06481809,-0.055573028,0.09998277,-0.06554511,0.23297395,-0.31973237,0.13742216,0.20667617,-0.06793487,0.17243391,0.20767371,-0.15213232,0.08790234,0.22119656,0.026155718,0.112948775,0.024368845,-0.002263533,-0.20448478,-0.09533934,-0.06455442,0.15072386,0.10895262,0.15425093,0.0049571525,-0.10678224,0.18747114,0.16074769,-0.2824278,-0.21388018,-0.12313511,-0.1106881,0.03678871,-0.050194353,0.040316395,-0.003981311,-0.1762316,-0.029717123,-0.041742384,0.16203408,-0.0044590756,-0.07795965,-0.085017934,-0.02416159,-0.08970287,-0.0988626,-0.17228371,0,2
2022-10-06 08:00:00+00:00,0.98879,0.98879,0,1,1,0,1,0,0.99098,0.99122,0.98746,8782.0,0.990712,0.9898949999999996,0.9906308333333332,0,1,0,0,0,0,0.98765,1,0,0,0.99258,2022-10-06 08:00:00+00:00,0.99219,False,False,69598.0,1.238764485034233,0,0,0.00178,0,0,0,0,0,0,-0.0022325609463095,0,0.0018394162882923,-0.09678899,0.116989896,0.0144049935,-0.300245,-0.2804212,-0.1619509,-0.209084,-0.42843714,-0.09513201,0.09152381,0.34203896,-0.3809815,0.014308557,0.18477829,0.19311902,-0.17941716,0.07175112,0.06255902,0.1259718,0.16198258,-0.13226594,-0.16558832,0.17329055,0.0270743,-0.41896626,0.13886294,0.45952863,0.23470625,-0.285426,0.09633705,0.36784625,0.3394984,0.49139917,0.26808023,0.46957314,-0.38269418,-0.3560155,-0.13453512,-0.105820596,-0.45349637,-0.26625338,-0.07395314,0.012973217,-0.17139125,-0.36974698,-0.29820946,-0.3386286,0.4262567,0.13219443,0.19809897,0.015010132,-0.27171248,0.13694154,0.08364214,-0.13645339,0.16129337,-0.039568596,0.42084303,-0.535408,0.1589034,0.25147814,-0.07990514,0.25832206,0.21389422,-0.31404093,0.26947078,0.33077294,0.005537471,0.086341366,-0.048310794,-0.028981082,-0.35277513,-0.1722454,-0.13678195,0.32687473,0.15428501,0.23911959,-0.082187496,-0.313105,0.2870158,0.22222689,-0.49396703,-0.25209582,-0.22098988,-0.13020399,0.11127608,-0.112280026,0.030789927,-0.02871886,-0.25267813,0.04593236,-0.1645213,0.28513417,0.0045568347,-0.18811394,-0.20771872,-0.09283614,-0.22897534,-0.17436579,-0.2756926,2,2
2022-10-06 11:00:00+00:00,0.98681,0.98681,0,1,1,0,1,0,0.98849,0.98926,0.98573,8868.0,0.988772,0.9876349999999998,0.9902741666666666,0,0,0,1,0,1,0.98765,1,0,0,0.99258,2022-10-06 11:00:00+00:00,0.99219,False,False,60190.0,1.238477231352046,0,0,0.0020514285714285,0,0,0,0,0,0,-0.0016706580708217,0,0.0012260260373722,0.19049501,0.10370074,0.13738972,-0.29917303,-0.16932577,-0.11069143,-0.10130201,0.26884252,0.11613487,0.016411483,-0.00958924,-0.2095127,-0.06306492,-0.047136985,0.28967914,0.17543955,0.25670865,-0.14100252,0.042493973,-0.019583734,0.19782718,-0.037611157,-0.3260291,0.25272176,-0.07120901,-0.18045059,-0.15686041,-0.0714435,-0.0109562315,-0.05340474,-0.04435861,-0.05657084,0.09259238,0.13807546,-0.02818865,0.12115107,-0.034473494,-0.12463389,-0.10639718,-0.24440314,-0.14537841,-0.012746006,0.028286172,-0.09188011,0.24193487,-0.1854708,-0.21624497,0.14298622,0.3041349,-0.31036022,-0.30641478,-0.048223823,0.20824024,0.081965916,-0.033652738,0.14893353,0.029087726,-0.1569892,-0.3023951,0.094753966,0.11772348,0.08204687,0.39783645,-0.20590645,-0.1177597,-0.17738189,0.13242921,-0.08897689,-0.04748446,0.016940784,-0.35944802,0.10972045,-0.18169063,0.055702705,0.042721204,-0.15542443,0.053396355,0.06365207,0.21843699,0.0067935186,0.057084583,0.16958009,-0.007317636,-0.037796795,0.013016828,0.07960636,-0.017415,0.15718897,-0.027850838,-0.26412088,0.07488705,-0.11793165,0.15011185,-0.052694708,0.1031681,-0.08242273,0.087372474,0.050535962,0.045343507,-0.07040679,2,2
2022-10-06 13:00:00+00:00,0.98288,0.98288,0,1,1,0,1,0,0.98676,0.98699,0.9818,12095.0,0.986742,0.9848199999999998,0.9891933333333331,0,0,0,1,0,1,0.98765,1,0,0,0.99258,2022-10-06 13:00:00+00:00,0.99219,False,False,39492.0,1.2382244712005237,0,0,0.0023785714285714,0,0,0,0,0,0,-0.0039398113551871,0,0.0011778937512615,-0.05387016,0.117588714,0.0735542,-0.34287497,-0.27505007,-0.18641844,-0.23233947,-0.43547007,-0.10196683,0.09154537,0.33741325,-0.37973025,-0.007936053,0.19502643,0.22990096,-0.20243025,0.079406485,0.095719144,0.13239339,0.15120558,-0.11560096,-0.13703045,0.17595421,0.066889994,-0.4689928,0.16967772,0.45742726,0.2413712,-0.29805124,0.09584914,0.37757054,0.33586103,0.4868546,0.28528816,0.4728029,-0.40608463,-0.35361394,-0.15355863,-0.133279,-0.46857882,-0.2604514,-0.08399553,-0.0024478436,-0.19409825,-0.3793941,-0.2920443,-0.37555355,0.45482972,0.12829268,0.2148329,-0.039057836,-0.2824383,0.13558081,0.09306584,-0.13010587,0.14911203,-0.023523558,0.4574026,-0.54228014,0.17220709,0.2968193,-0.064337246,0.26497445,0.21878101,-0.30301136,0.3049662,0.3210808,-0.02386844,0.10119492,-0.058431298,-0.0020015985,-0.34178728,-0.16478877,-0.15067975,0.35935697,0.18349092,0.3062377,-0.061628733,-0.29736817,0.286502,0.22063467,-0.5025963,-0.24588864,-0.22543946,-0.14522675,0.11354359,-0.10336806,0.05291457,-0.05187068,-0.24766588,0.035049867,-0.17158423,0.25682047,0.008632996,-0.21435344,-0.19817954,-0.10070496,-0.24586162,-0.18548715,-0.296369,2,3
2022-10-06 14:00:00+00:00,0.98401,0.9844,1,0,1,1,0,2,0.98287,0.9844,0.98176,12245.0,0.985784,0.9834449999999998,0.9885716666666666,0,0,0,1,0,1,0.98765,1,0,0,0.99258,2022-10-06 14:00:00+00:00,0.99219,False,True,51737.0,1.2380748902124272,0,0,0.0024392857142857,0,0,0,0,0,0,0.0011490221866232,1,0.0041118095774423,-0.041440006,-0.0009365119,-0.0029180143,-0.10423219,-0.09549968,-0.028302554,-0.12726003,-0.16416687,-0.063524954,0.03953991,0.13783893,-0.14891651,0.010866266,0.10427023,0.09719602,-0.017031677,0.03307022,0.006239146,0.085017815,0.094779894,-0.05936336,-0.0499526,0.11665928,0.030467484,-0.10519133,0.028093364,0.17957331,0.10856195,-0.1480265,0.045655858,0.17432946,0.12787572,0.19497868,0.04463897,0.2173346,-0.16800237,-0.14557084,-0.067816995,0.0007690005,-0.18802533,-0.07038227,-0.0027923174,0.008925264,-0.08814155,-0.08548177,-0.07712002,-0.07240892,0.15273814,0.046397112,0.044135153,0.0773284,-0.10503562,0.063505836,0.018949108,-0.07143243,0.0537083,-0.04179081,0.17608519,-0.26065972,0.08258715,0.14090401,-0.055237703,0.09192857,0.077296406,-0.079603285,0.04906874,0.18789032,0.023385579,0.10845564,0.018303,0.013444459,-0.18747607,-0.08493834,-0.025376908,0.08439746,0.020993529,0.037863404,-0.051955346,-0.1251939,0.15037529,0.086271934,-0.23404503,-0.14763707,-0.14574683,-0.076058626,0.059073664,-0.05233285,0.0055983756,0.01072435,-0.13085806,-0.01639524,-0.012019947,0.13067074,0.053762995,-0.027556153,-0.061023872,0.009878558,-0.09575508,-0.040697865,-0.10680052,3,0
2022-10-06 15:00:00+00:00,0.9804,0.98441,0,1,0,0,0,1,0.98411,0.98441,0.98031,9265.0,0.984172,0.9822049999999998,0.98764,0,0,0,1,0,1,0.9804,1,0,1,0.99258,2022-10-06 15:00:00+00:00,0.99219,False,False,42472.0,1.2379602223929227,0,0,0.0026171428571428,0,0,0,0,0,0,-0.003675407948283,0,0.0016447253129491,0.1266717,0.14716007,0.15060955,-0.23608847,-0.13772644,-0.10862977,-0.04776743,0.26568115,0.08112797,0.037418924,0.030623062,-0.14125499,-0.054407362,-0.09331145,0.14879446,0.06101741,0.22305071,-0.09457139,0.05853905,0.032478802,0.14398555,-0.05317296,-0.22322154,0.2091603,-0.093161345,-0.11399946,-0.117684305,-0.018591775,-0.047761716,-0.07383897,0.020171635,0.033003554,0.078200415,0.16324803,-0.095522396,0.099075,-0.047233254,-0.075714536,-0.07334016,-0.17242438,-0.1503397,-0.048275948,0.061305996,-0.080332994,0.1807852,-0.1370371,-0.19910531,0.16461581,0.36471984,-0.1840998,-0.27277455,-0.06594804,0.27243793,0.012985079,-0.13291827,0.13313064,0.031906594,-0.16230018,-0.33683783,0.04000259,0.06708312,0.09582174,0.3973241,-0.20265803,0.039710283,-0.17405741,0.02164913,-0.04740932,0.005856678,-0.056912467,-0.3168358,0.07721594,-0.21060343,0.026156755,0.069226086,-0.08665635,0.07807915,0.06794858,0.20551041,0.042766802,0.019173915,0.15774344,0.04222145,0.025890242,0.004534818,0.04966221,0.03723835,0.19306087,-0.019367026,-0.18382944,0.10034471,-0.09850839,0.16552182,-0.06917942,0.07068415,-0.050745938,0.055627584,-0.04728403,0.086817876,-0.18378939,0,0
