,Equity
5177,9940.219932000875
5178,9940.351741213342
5179,9940.221727700036
5180,9939.855071276499
5181,9939.951686918488
5182,9939.844141223324
5183,9939.733743420862
5184,9939.175320903169
5185,9939.41393807171
5186,9939.650007217708
5187,9940.231076369264
5188,9941.225975721762
5189,9940.95365892349
5190,9942.067548466188
5191,9941.614812846503
5192,9942.110782447868
5193,9942.842710975932
5194,9942.579463012877
5195,9940.645636401026
5196,9940.671309063498
5197,9940.779813143588
5198,9937.88093850128
5199,9938.426156677846
5200,9938.242138054466
5201,9938.398185153646
5202,9939.043492862169
5203,9938.554040088029
5204,9938.803438274033
5205,9939.230361892609
5206,9939.08120537009
5207,9938.652740644886
5208,9938.316056589401
5209,9938.24835404151
5210,9938.346094964509
5211,9938.718435784038
5212,9938.612080872892
5213,9938.16260129661
5214,9938.123730889683
5215,9938.122448949363
5216,9938.261903490658
5217,9937.478551054293
5218,9937.180570362892
5219,9937.876526725027
5220,9939.188623443833
5221,9939.209064926044
5222,9938.793216313241
5223,9938.958151158338
5224,9940.746733656973
5225,9940.521971195076
5226,9939.86580075637
5227,9939.795204344684
5228,9939.877277793892
5229,9939.87327111928
5230,9940.081944764243
5231,9939.766107326095
5232,9939.900980768716
5233,9939.695894395454
5234,9939.277311095098
5235,9939.65632363833
5236,9940.136421747786
5237,9940.217492833312
5238,9940.72281215815
5239,9939.741169058861
5240,9939.49465185956
5241,9939.814123326483
5242,9940.52661598622
5243,9941.155463667053
5244,9940.484232421077
5245,9940.450917636565
5246,9940.07946268604
5247,9940.117606110403
5248,9940.113253789043
5249,9940.172603274883
5250,9940.5373303372
5251,9941.158628043346
5252,9940.681558346185
5253,9942.043801813135
5254,9943.66422331821
5255,9940.628378277872
5256,9941.953601665831
5257,9943.613802744205
5258,9943.045345394541
5259,9942.672250592559
5260,9941.561549973914
5261,9942.781482571938
5262,9944.122494824258
5263,9945.415858303042
5264,9945.415505211642
5265,9945.311437910363
5266,9945.27740036461
5267,9944.57547384246
5268,9944.488912974524
5269,9943.941726676607
5270,9943.108163244144
5271,9943.499748119124
5272,9942.50047702885
5273,9942.856313279039
5274,9941.7520996153
5275,9940.855339155516
5276,9941.155714917577
5277,9941.304673158038
5278,9941.30888298847
5279,9941.306213904514
5280,9940.917046780718
5281,9941.046591418513
5282,9940.785809873236
5283,9941.375959262086
5284,9941.395155838858
5285,9941.468410884552
5286,9941.094888727572
5287,9940.654721288904
5288,9940.445310131114
5289,9939.824464384115
5290,9940.345761295117
5291,9940.891559067804
5292,9941.444199275644
5293,9940.850425312181
5294,9940.200701302354
5295,9938.590317441087
5296,9939.080998887033
5297,9936.18297702154
5298,9936.458265414882
5299,9936.673651727717
5300,9936.705526245772
5301,9936.959325599943
5302,9936.835575481135
5303,9936.35532713493
5304,9936.023392033525
5305,9935.540907934259
5306,9935.630611809194
5307,9935.7242574088
5308,9935.46729144416
5309,9934.844630156485
5310,9934.445098317736
5311,9934.902098232846
5312,9935.397706805094
5313,9936.021938361131
5314,9935.719529069172
5315,9935.829596819338
5316,9935.160229928386
5317,9935.88572651682
5318,9934.102466533937
5319,9934.59588572229
5320,9934.513892731458
5321,9934.826443476146
5322,9934.953558018327
5323,9934.781591224475
5324,9933.559131452059
5325,9934.027290492202
5326,9934.150212090437
5327,9934.072921029108
5328,9934.39460210758
5329,9934.139911514661
5330,9933.941141332696
5331,9933.067443631177
5332,9930.563679301706
5333,9929.659843608912
5334,9929.740815140638
5335,9929.434592456151
5336,9929.714739121264
5337,9929.789507932554
5338,9930.510773657139
5339,9930.48664604044
5340,9929.981153342787
5341,9929.031843942572
5342,9929.333161110666
5343,9928.676015301282
5344,9928.420837827034
5345,9928.346149186269
5346,9927.900923257544
5347,9926.865530723926
5348,9926.99654562521
5349,9927.226881002503
5350,9927.498245608494
5351,9928.041466138478
5352,9927.910888830895
5353,9928.631102717503
5354,9928.699406874488
5355,9928.276488095464
5356,9929.07921200668
5357,9928.172369415894
5358,9928.008908620153
5359,9927.955765156332
5360,9928.373691393457
5361,9929.16951071824
5362,9929.570894048733
5363,9930.108519617432
5364,9929.93347051148
5365,9930.966537101716
5366,9931.395131717314
5367,9930.871789392462
5368,9929.502761690268
5369,9930.18947173869
5370,9931.285319012999
5371,9931.679698564798
5372,9932.217091479033
5373,9932.980851337443
5374,9932.499303545868
5375,9932.703707749733
5376,9932.203245134073
5377,9932.276927211113
5378,9931.372819829741
5379,9931.565695555544
5380,9932.022982338049
5381,9931.7589833634
5382,9931.024416285574
5383,9930.1559772069
5384,9930.137391875942
5385,9930.344200864069
5386,9931.08695714885
5387,9931.181752622717
5388,9934.630093680962
5389,9932.929813330424
5390,9933.219734785405
5391,9931.907941425843
5392,9932.963595270094
5393,9935.11426184831
5394,9933.893252996317
5395,9932.915761021097
5396,9933.244027423807
5397,9933.117801405957
5398,9933.581422336956
5399,9933.346223164712
5400,9934.197399099916
5401,9934.3913216166
5402,9934.914754425017
5403,9934.547077695997
5404,9935.25077385636
5405,9934.7683245496
5406,9933.732473157826
5407,9931.267868748091
5408,9932.247799885394
5409,9933.17584970355
5410,9932.81265975081
5411,9931.59633963842
5412,9932.279756805745
5413,9933.47819643996
5414,9933.78263728866
5415,9933.284627596604
5416,9933.44009401792
5417,9935.842607452287
5418,9934.602225813464
5419,9934.383769971597
5420,9933.970424050423
5421,9934.038594113976
5422,9934.776251296564
5423,9935.094891446126
5424,9934.805485857947
5425,9934.823009666063
5426,9934.687452538825
5427,9935.244264350764
5428,9935.723059487034
5429,9935.288758499153
5430,9935.6864616078
5431,9935.132137466984
5432,9934.353738192636
5433,9934.380832373177
5434,9934.907548732313
5435,9938.49433835017
5436,9939.627947906803
5437,9938.913187403392
5438,9939.360692528726
5439,9940.088557932135
5440,9939.991631889625
5441,9940.196605621326
5442,9940.342842438129
5443,9940.261068490976
5444,9940.389496409713
5445,9940.169977173771
5446,9939.933655198338
5447,9940.015341394503
5448,9939.780299351864
5449,9939.605215139667
5450,9939.047643734646
5451,9938.990867619952
5452,9939.398442611844
5453,9939.857129157404
5454,9940.45065721692
5455,9941.126424362314
5456,9940.49879391189
5457,9940.902081512219
5458,9940.714180183482
5459,9941.168226150246
5460,9941.11997191698
5461,9942.84983983674
5462,9942.527298647303
5463,9943.181786006879
5464,9942.689551836065
5465,9942.93532997547
5466,9942.709662170264
5467,9942.879877910857
5468,9942.826163355057
5469,9942.906902936124
5470,9942.588925326778
5471,9942.388273480121
5472,9942.64491457022
5473,9942.923226651637
5474,9942.335078760976
5475,9942.492963751092
5476,9942.728062926219
5477,9943.139203003473
5478,9941.312972252936
5479,9941.04596633019
5480,9941.277352082941
5481,9941.319320817585
5482,9940.340834822126
5483,9939.569491859647
5484,9938.942249848407
5485,9939.722744710252
5486,9938.368606452274
5487,9937.356162518206
5488,9936.557385377895
5489,9936.67101199083
5490,9936.847226016029
5491,9936.914922969623
5492,9936.694254987666
5493,9937.045063644164
5494,9936.652171379927
5495,9936.852136187867
5496,9937.128996167105
5497,9937.003939738888
5498,9937.428945160787
5499,9937.610053016144
5500,9938.466575176693
5501,9938.124721633812
5502,9939.127203656895
5503,9937.85591381258
5504,9937.185423300816
5505,9939.096556901382
5506,9939.670145189972
5507,9939.809104218462
5508,9938.496064321896
5509,9938.49070628844
5510,9938.407585928311
5511,9938.636297252375
5512,9938.19390279146
5513,9938.064792539311
5514,9937.673268486385
5515,9937.82725318268
5516,9937.805246326678
5517,9938.09453394656
5518,9937.988234703793
5519,9938.19964008079
5520,9938.629706974625
5521,9938.473996778359
5522,9938.30911166957
5523,9938.658233455806
5524,9939.214970344596
5525,9938.893707056473
5526,9939.09842756802
5527,9939.09356820303
5528,9939.924180827766
5529,9940.225028349627
5530,9939.27152713784
5531,9939.06158192746
5532,9939.110672474531
5533,9939.256190935863
5534,9939.383738150706
5535,9939.354347347107
5536,9939.392951223785
5537,9939.235800237726
5538,9939.198916249903
5539,9938.941634482655
5540,9939.048517472807
5541,9938.981101187677
5542,9939.127806748646
5543,9939.254812814763
5544,9939.411574524771
5545,9939.735912724054
5546,9939.724920022605
5547,9939.786282773171
5548,9939.690646505032
5549,9939.688331993708
5550,9936.622623533407
5551,9936.905974604137
5552,9935.155597796345
5553,9935.0340299628
5554,9935.059510881447
5555,9935.224716573597
5556,9934.961410398699
5557,9934.692677119305
5558,9933.96516549791
5559,9934.122114218551
5560,9933.796615522704
5561,9933.716665729187
5562,9933.82289418119
5563,9934.179608757244
5564,9934.239017736902
5565,9934.304466971633
5566,9934.07453325968
5567,9933.810155028563
5568,9933.678357006382
5569,9934.286089695812
5570,9934.885202872863
5571,9935.02929133833
5572,9935.36982879181
5573,9936.075686351034
5574,9936.648388378067
5575,9936.886150213053
5576,9936.346218239281
5577,9936.513335621492
5578,9935.634303635035
5579,9936.214837293881
5580,9935.368945836275
5581,9934.422640029481
5582,9934.085798093736
5583,9934.361896931183
5584,9933.732367625156
5585,9933.603838335675
5586,9933.9725348001
5587,9933.562100890149
5588,9933.735162942085
5589,9933.911314221503
5590,9933.90654835511
5591,9933.64251579617
5592,9933.877418531189
5593,9933.93158475382
5594,9934.17963334217
5595,9934.564346211935
5596,9933.573409478837
5597,9932.354377530537
5598,9932.368151515408
5599,9932.21327253689
5600,9932.771564987956
5601,9932.897508983813
5602,9933.460823327081
5603,9932.969589098557
5604,9931.413728702337
5605,9930.914166330936
5606,9930.254748298685
5607,9930.5691060197
5608,9931.402585925909
5609,9931.244835890475
5610,9931.368498371081
5611,9930.851342198392
5612,9931.183743409556
5613,9931.418858777532
5614,9930.80799985039
5615,9930.738324821172
5616,9931.142719066418
5617,9931.104358988014
5618,9931.255923548773
5619,9931.16274531493
5620,9931.40274094072
5621,9930.056906827547
5622,9930.443615666094
5623,9930.20795375219
5624,9930.990110803736
5625,9930.10536863111
5626,9930.71905934152
5627,9930.667978991552
5628,9929.871519633312
5629,9929.829414436923
5630,9930.523604625889
5631,9934.69021501902
5632,9936.826673262938
5633,9936.862733611824
5634,9936.441312897057
5635,9936.210845990872
5636,9936.381655949013
5637,9936.304307112672
5638,9936.23967447386
5639,9936.517832918445
5640,9936.731323289983
5641,9937.016282048577
5642,9937.595721556625
5643,9937.614119898637
5644,9937.217730780194
5645,9937.82063490182
5646,9936.869926718848
5647,9936.466154951875
5648,9935.070076286263
5649,9936.159067296669
5650,9937.582491233085
5651,9936.550050643264
5652,9937.422236508935
5653,9937.589053217285
5654,9937.296045259134
5655,9936.641219176885
5656,9936.917029268758
5657,9937.789785269966
5658,9937.8216927079
5659,9938.075467124223
5660,9937.747911104447
5661,9938.019790515946
5662,9937.76554491342
5663,9937.871448442806
5664,9938.398598231408
5665,9938.214660144222
5666,9938.013809672655
5667,9937.947358483269
5668,9937.878642488706
5669,9937.20908878824
5670,9937.628868359221
5671,9936.46352103296
5672,9936.43470971249
5673,9936.510183506003
5674,9936.13061879567
5675,9935.52129304095
5676,9934.20659848702
5677,9933.176032617033
5678,9933.017587605234
5679,9932.565027169268
5680,9932.53574754425
5681,9932.128549569135
5682,9933.034994554073
5683,9932.633172936848
5684,9933.759160723363
5685,9934.495532257584
5686,9934.167815783148
5687,9934.238116372782
5688,9935.23993594062
5689,9934.892778304953
5690,9935.035715687502
5691,9936.198756042339
5692,9936.008268866333
5693,9936.35099519264
5694,9936.39285708865
5695,9936.153211758694
5696,9934.295589155696
5697,9933.997821430854
5698,9933.915504659364
5699,9933.25844926528
5700,9934.822067935927
5701,9934.789783548309
5702,9935.407232715785
5703,9935.248160092555
5704,9935.092152948815
5705,9934.470938341945
5706,9934.64260785942
5707,9935.354836016957
5708,9935.284679364968
5709,9935.316902805367
5710,9935.311008707042
5711,9936.116541701205
5712,9936.171572016068
5713,9936.385690814828
5714,9936.946611597816
5715,9936.73104436798
5716,9937.494380179924
5717,9937.112408003213
5718,9936.958480790292
5719,9939.277060050164
5720,9938.957235706954
5721,9938.122084793862
5722,9939.024724424895
5723,9937.780777556305
5724,9937.716361793628
5725,9935.054506248904
5726,9934.683071680172
5727,9934.512877211884
5728,9934.134533557399
5729,9934.440577900146
5730,9934.152730407179
5731,9934.500322467378
5732,9934.414261188238
5733,9934.494365615927
5734,9934.303345093569
5735,9934.038744276695
5736,9933.50150668987
5737,9933.610687583196
5738,9933.478729675977
5739,9932.839483516547
5740,9933.67493024049
5741,9933.674793788272
5742,9934.127340312729
5743,9934.097641931892
5744,9934.491637099063
5745,9935.31223977477
5746,9935.36864422805
5747,9935.369898140383
5748,9933.018917524842
5749,9934.351087732051
5750,9934.874860560933
5751,9934.910179003933
5752,9934.587910649545
5753,9934.25598279799
5754,9934.532910252814
5755,9934.530022738136
5756,9934.77363157441
5757,9934.828902012594
5758,9934.878274451854
5759,9934.74648473986
5760,9934.413237272061
5761,9934.397656937952
5762,9934.71617475126
5763,9934.59724993372
5764,9933.669931119397
5765,9933.09314148629
5766,9933.733769788374
5767,9934.182509494129
5768,9933.457356213547
5769,9934.045873951622
5770,9934.727662036792
5771,9935.500496783521
5772,9938.020056552417
5773,9937.07634272665
5774,9936.449774287596
5775,9937.35857178995
5776,9937.155960996695
5777,9936.444885256507
5778,9937.050108795498
5779,9936.651833104472
5780,9936.704857383116
5781,9936.605531766709
5782,9936.457487040718
5783,9936.596982193058
5784,9936.506694768494
5785,9936.708867215017
5786,9936.450746974795
5787,9935.97203880819
5788,9936.448596527833
5789,9936.41343690897
5790,9936.72227593705
5791,9935.913352361631
5792,9936.230396926981
5793,9936.95849885686
5794,9935.94329860856
5795,9937.568064389137
5796,9937.406513726146
5797,9937.685027912505
5798,9937.630726857062
5799,9937.942119447966
5800,9938.879685666403
5801,9939.95519077817
5802,9939.124258725198
5803,9937.505999728906
5804,9938.232909424341
5805,9938.346328853893
5806,9938.995106399028
5807,9940.997195820682
5808,9940.897329988653
5809,9940.61748031793
5810,9940.373088652008
5811,9940.904771177702
5812,9940.402097132092
5813,9940.23361878987
5814,9939.298191936126
5815,9939.227928913553
5816,9938.747377015427
5817,9939.015056734492
5818,9940.003583551723
5819,9939.132163746597
5820,9938.861471153457
5821,9936.587593117285
5822,9936.063829179377
5823,9935.540491836906
5824,9935.60282061915
5825,9935.011052361808
5826,9935.155537444594
5827,9935.208249544981
5828,9934.87515653666
5829,9935.226778874843
5830,9935.30577033833
5831,9935.697955897755
5832,9935.957528161915
5833,9935.874627389889
5834,9936.144039138419
5835,9936.26699453903
5836,9935.74342686134
5837,9936.086163136697
5838,9936.783437345175
5839,9937.058788652812
5840,9937.469684227452
5841,9937.82862513814
5842,9937.152072679526
5843,9936.183143928074
5844,9933.80965852875
5845,9932.90185697462
5846,9932.198902755616
5847,9932.645962986871
5848,9932.626708436985
5849,9933.157139962033
5850,9933.162060448889
5851,9932.502932141939
5852,9932.681969937485
5853,9932.813160590164
5854,9933.394850544842
5855,9933.443253601232
5856,9933.365408026604
5857,9933.122292735137
5858,9933.122844226828
5859,9933.581284403605
5860,9933.260348718544
5861,9932.940773679476
5862,9932.811396786015
5863,9933.563023002667
5864,9933.672920081774
5865,9933.640156391051
5866,9934.073967210632
5867,9935.361262016257
5868,9935.681359736203
5869,9935.766075781572
5870,9935.506672611318
5871,9936.544067793755
5872,9935.564433276393
5873,9935.878743814394
5874,9936.139801369374
5875,9935.924841242733
5876,9936.181560828845
5877,9936.227489049636
5878,9935.942838464398
5879,9935.905114140589
5880,9936.037598071784
5881,9935.991474874363
5882,9935.68430335255
5883,9935.760054643682
5884,9936.054858045123
5885,9936.902153158255
5886,9937.010366514343
5887,9936.555109279312
5888,9936.1900211675
5889,9936.629945078757
5890,9935.880776463864
5891,9934.198784525099
5892,9934.11193028683
5893,9934.338048790738
5894,9935.1379647002
5895,9935.046862147676
5896,9935.441734915237
5897,9935.668722814684
5898,9935.520366874143
5899,9935.193064412942
5900,9935.051825385119
5901,9935.453292946806
5902,9935.303512839953
5903,9935.477556041635
5904,9935.225675523121
5905,9935.278153650366
5906,9935.358000063581
5907,9935.266128085494
5908,9934.436927212044
5909,9934.88823146142
5910,9930.459494041093
5911,9930.504558410134
5912,9930.855621527187
5913,9929.881472581033
5914,9930.192474759926
5915,9929.12826136269
5916,9929.811957334865
5917,9930.792808337017
5918,9930.92682652687
5919,9931.052684693646
5920,9931.233761588168
5921,9931.199969586985
5922,9931.017480951657
5923,9931.346300112364
5924,9931.381385714822
5925,9931.307153382037
5926,9931.299520019647
5927,9931.457764434845
5928,9931.706232870023
5929,9931.667335161459
5930,9931.628370183033
5931,9931.514306193025
5932,9931.74102636418
5933,9932.234201148523
5934,9932.590395390043
5935,9933.006344603644
5936,9933.692104402953
5937,9934.50388777279
5938,9933.764153296876
5939,9934.493712847221
5940,9933.982466955922
5941,9933.520323929586
5942,9933.687186172705
5943,9934.545399123797
5944,9934.824677338025
5945,9934.471824397606
5946,9934.152905735404
5947,9934.285790355256
5948,9934.28569678992
5949,9934.419163876772
5950,9934.173650809207
5951,9935.070223214632
5952,9934.695510435564
5953,9934.757026180321
5954,9934.258725662925
5955,9934.105067905917
5956,9933.66381777187
5957,9935.005967249564
5958,9935.835590807339
5959,9936.269140051812
5960,9937.07389596624
5961,9937.472477941332
5962,9936.530155383633
5963,9936.468335960803
5964,9935.512994609797
5965,9935.454860751452
5966,9935.171533631888
5967,9935.130191273072
5968,9935.771253165278
5969,9934.83382590889
5970,9935.381928692028
5971,9935.185682047677
5972,9935.81126300946
5973,9936.207779722088
5974,9936.699019952326
5975,9936.546288129774
5976,9936.866694158854
5977,9936.838093472112
5978,9936.567222065905
5979,9937.01279029885
5980,9936.816621498429
5981,9937.684811197132
5982,9937.951724761082
5983,9937.097493802965
5984,9938.421631948586
5985,9938.121012338275
5986,9938.114294378373
5987,9937.956486129935
5988,9939.883175414894
5989,9939.294399118771
5990,9939.328747556792
5991,9939.563010040407
5992,9940.040004510367
5993,9935.833269819377
5994,9935.957777079078
5995,9936.11707901856
5996,9936.416883280646
5997,9936.872054822328
5998,9936.566845615178
5999,9936.524182737161
6000,9936.392014968185
6001,9936.494947853593
6002,9936.784933655974
6003,9937.002496157995
6004,9938.41349277765
6005,9938.879326651471
6006,9939.830484159418
6007,9943.08026795836
6008,9942.97717924578
6009,9942.279615400508
6010,9941.160035817002
6011,9940.861323853236
6012,9941.079147148563
6013,9938.764603973294
6014,9939.846543307562
6015,9941.736808034211
6016,9942.549352796339
6017,9942.627756094029
6018,9941.854985337159
6019,9940.875751097064
6020,9941.073333919072
6021,9941.575823038529
6022,9941.096035056189
6023,9941.270163236837
6024,9941.0280029157
6025,9941.028773869133
6026,9940.720691703013
6027,9940.88006299497
6028,9941.511344976048
6029,9942.375614381228
6030,9940.691053515482
6031,9939.592367300202
6032,9939.075957059142
6033,9939.33507126349
6034,9938.67214395117
6035,9938.386015196478
6036,9937.782747140587
6037,9938.654893220528
6038,9937.710417198163
6039,9936.703006113039
6040,9935.203646471595
6041,9935.541181565137
6042,9934.830292979492
6043,9935.781902562016
6044,9935.50620886173
6045,9935.732894757306
6046,9936.13001185595
6047,9936.270182204536
6048,9936.789044636042
6049,9936.921763107424
6050,9937.065765327792
6051,9936.9911630287
6052,9936.290038697627
6053,9936.06025424878
6054,9937.499709413685
6055,9937.20165354729
6056,9937.676830203485
6057,9937.322076858669
6058,9937.687669506015
6059,9938.466297144147
6060,9939.390897667705
6061,9938.403463865818
6062,9938.713056848937
6063,9938.133780896913
6064,9938.625552528412
6065,9937.454309819312
6066,9938.026262296366
6067,9937.880377830948
6068,9938.154667836954
6069,9938.239933227222
6070,9938.45287004392
6071,9937.839175512821
6072,9937.640703373612
6073,9937.81401829797
6074,9937.629530514365
6075,9936.925707913542
6076,9936.375561287985
6077,9936.41814770096
6078,9936.251968534429
6079,9936.364515749392
6080,9936.679516791748
6081,9936.41765935351
6082,9937.881072869586
6083,9937.862180271222
6084,9934.476221800614
6085,9934.782681459146
6086,9934.253583493532
6087,9934.316703349135
6088,9934.236148216403
6089,9934.440828760431
6090,9934.742907249305
6091,9935.347450236706
6092,9935.596235473087
6093,9936.085337731256
6094,9936.105352687346
6095,9936.349715760844
6096,9936.223175869382
6097,9936.271554828472
6098,9935.952681657473
6099,9936.88098563974
6100,9936.950450194894
6101,9937.539342903387
6102,9936.604237163532
6103,9935.196893304574
6104,9937.200935254086
6105,9939.632338034158
6106,9937.351990492165
6107,9938.137462404711
6108,9939.76564355766
6109,9940.535326578867
6110,9940.577514035514
6111,9939.991312214279
6112,9939.346715206028
6113,9939.32472306589
6114,9939.356232246775
6115,9940.355160968877
6116,9940.515380455341
6117,9941.43579713629
6118,9941.057651639454
6119,9940.75445006087
6120,9940.96530549234
6121,9941.296996290612
6122,9940.978956697885
6123,9941.13915483094
6124,9940.149773971083
6125,9941.566996788704
6126,9941.635624466124
6127,9940.665131275588
6128,9941.305327995027
6129,9940.845639983329
6130,9939.730066559187
6131,9940.161411818333
6132,9939.948662545716
6133,9939.812738086977
6134,9939.99940142246
6135,9940.037228113088
6136,9940.078005854099
6137,9939.875861800041
6138,9939.83606744141
6139,9940.343172172898
6140,9939.822664097232
6141,9939.600343202505
6142,9939.798075106384
6143,9938.715857675505
6144,9939.163752427401
6145,9939.026958993029
6146,9940.111216757708
6147,9939.42770538079
6148,9939.679364710348
6149,9940.48308874534
6150,9940.714195645176
6151,9941.04365658703
6152,9940.308408690104
6153,9939.586664236012
6154,9939.493889882559
6155,9940.84809144749
6156,9940.640165667926
6157,9940.230440722076
6158,9940.800312444422
6159,9940.800312444422
