Time,Open,High,Low,Close,volume,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Blue,Red,Increase,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,EndTime_fr,HI_Value,BearWarning,BullWarning,OBV,VWAP,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir
2010-09-02 00:00:00+00:00,1.27944,1.28475,1.27763,1.28143,40063.0,1.273958,1.280445,1.2708391666666667,1,0,0,0,1,0,1.28553,1,0,0,0,0,0,1.25874,0.0,2010-09-02 00:00:00+00:00,1.28553,False,False,278643.0,1.2892486449546514,0,0,0.010925000000000042,0,0,0,0,0,0,0.0015385279247399953,1
2010-09-03 00:00:00+00:00,1.28145,1.28969,1.28083,1.28915,34949.0,1.2767399999999998,1.28529,1.2723991666666665,1,0,0,0,1,0,1.28553,1,0,0,0,0,0,1.25874,0.0,2010-09-03 00:00:00+00:00,1.28553,False,False,313592.0,1.2892466423648103,1,0,0.010623571428571463,0,0,0,0,0,0,0.0060064446232098116,1
2010-09-05 00:00:00+00:00,1.28901,1.28984,1.28789,1.28871,2345.0,1.2812080000000001,1.2889300000000001,1.27397,1,0,0,0,1,0,1.28553,1,0,0,0,0,0,1.25874,0.0,2010-09-05 00:00:00+00:00,1.28553,True,False,311247.0,1.2892459123712867,0,0,0.009836428571428604,0,0,0,0,0,0,-0.00034136842518434865,0
2010-09-06 00:00:00+00:00,1.28869,1.29181,1.27992,1.28182,23580.0,1.2841140000000002,1.2852649999999999,1.2755291666666666,1,0,0,0,1,0,1.28553,1,0,0,0,0,0,1.25874,0.0,2010-09-06 00:00:00+00:00,1.29181,False,False,287667.0,1.2891457084683144,0,0,0.009473571428571461,0,0,0,0,0,0,-0.005360775015534834,0
2010-09-07 00:00:00+00:00,1.28184,1.28186,1.26762,1.26919,44734.0,1.28206,1.2755049999999999,1.2759933333333333,0,1,0,0,0,0,1.26919,0,1,1,0,0,0,1.25874,0.0,2010-09-07 00:00:00+00:00,1.29181,False,False,242933.0,1.2886476066021615,0,0,0.010338571428571466,0,0,0,0,0,0,-0.009902041307482538,0
2010-09-08 00:00:00+00:00,1.26922,1.27633,1.26589,1.27276,43856.0,1.280326,1.270975,1.2764616666666666,0,1,0,0,0,0,1.27276,0,1,1,0,0,0,1.29181,1.0,2010-09-08 00:00:00+00:00,1.29181,False,True,286789.0,1.2882681157284335,0,0,0.01033000000000003,1,0,0,0,1,0,0.002808869055015827,1
2010-09-09 00:00:00+00:00,1.27274,1.27655,1.26646,1.26777,41128.0,1.27605,1.270265,1.276245,0,0,0,1,0,1,1.27276,0,1,1,0,0,0,1.29181,0.0,2010-09-09 00:00:00+00:00,1.29181,False,False,245661.0,1.28781901427936,0,0,0.010116428571428613,0,0,0,0,0,0,-0.003928319222374916,0
2010-09-10 00:00:00+00:00,1.2678,1.27466,1.26439,1.2675,38511.0,1.271808,1.267635,1.2755575,0,0,0,1,0,1,1.2675,0,1,1,1,0,1,1.29181,0.0,2010-09-10 00:00:00+00:00,1.29181,False,False,207150.0,1.2874105436457561,0,1,0.010012142857142898,0,0,0,0,0,0,-0.0002129950664196028,0
2010-09-12 00:00:00+00:00,1.2672,1.27608,1.26713,1.27598,4713.0,1.2706399999999998,1.2717399999999999,1.2756191666666667,0,0,1,0,0,1,1.27598,1,0,0,1,1,0,1.29181,0.0,2010-09-12 00:00:00+00:00,1.27608,False,False,211863.0,1.287382491208904,0,0,0.009838571428571459,0,0,0,0,0,0,0.0066680543353674114,1
2010-09-13 00:00:00+00:00,1.27595,1.28923,1.27586,1.2863,38101.0,1.274062,1.28114,1.27728,0,0,1,0,0,0,1.2863,1,0,0,0,0,0,1.29181,0.0,2010-09-13 00:00:00+00:00,1.27608,False,False,249964.0,1.287361432343976,0,0,0.010055714285714326,0,0,0,0,0,0,0.008055369283963958,1
2010-09-14 00:00:00+00:00,1.28627,1.30327,1.2829,1.29954,49430.0,1.279418,1.29292,1.2799675,0,0,1,0,0,0,1.29954,1,0,0,1,1,0,1.29181,0.0,2010-09-14 00:00:00+00:00,1.27608,False,False,299394.0,1.2876612354253616,0,0,0.011286428571428617,0,0,0,0,0,0,0.01024047559278979,1
2010-09-15 00:00:00+00:00,1.29956,1.30367,1.29551,1.30104,51770.0,1.286072,1.30029,1.2817658333333333,1,0,0,0,1,0,1.29954,1,0,0,0,0,0,1.29181,0.0,2010-09-15 00:00:00+00:00,1.27608,False,False,351164.0,1.287997505406101,0,0,0.011189285714285775,0,0,0,0,0,0,0.0011535889427328504,1
2010-09-16 00:00:00+00:00,1.30102,1.31159,1.29755,1.30658,46113.0,1.2938880000000001,1.30381,1.2838616666666667,1,0,0,0,1,0,1.30658,1,0,0,1,1,0,1.29181,0.0,2010-09-16 00:00:00+00:00,1.27608,False,False,397277.0,1.288404422119048,0,0,0.011358571428571487,0,0,0,0,0,0,0.004249091765892368,1
2010-09-17 00:00:00+00:00,1.3066,1.31582,1.30197,1.30468,45623.0,1.2996279999999998,1.30563,1.2851558333333333,1,0,0,0,1,0,1.30658,1,0,0,0,0,0,1.29181,0.0,2010-09-17 00:00:00+00:00,1.27608,True,False,351654.0,1.2887495577578987,0,0,0.010971428571428616,0,0,0,0,0,0,-0.0014552364263264194,0
2010-09-19 00:00:00+00:00,1.30501,1.30668,1.30341,1.30428,2115.0,1.303224,1.30448,1.2864533333333334,1,0,0,0,1,0,1.30658,1,0,0,0,0,0,1.29181,0.0,2010-09-19 00:00:00+00:00,1.30668,False,False,349539.0,1.288764810116825,0,0,0.010696428571428622,0,0,0,0,0,0,-0.00030663559666232164,0
2010-09-20 00:00:00+00:00,1.30426,1.31204,1.3029,1.30622,32176.0,1.30456,1.30525,1.2884866666666668,1,0,0,0,1,0,1.30658,1,0,0,0,0,0,1.31582,1.0,2010-09-20 00:00:00+00:00,1.31204,False,False,381715.0,1.2890217660953718,0,0,0.010716428571428627,1,0,0,0,0,0,0.0014863055791137522,1
