Time,Open,High,Low,Close,Volume,average,barCount
2017-03-15 23:00:00-04:00,1.072715,1.07285,1.071955,1.072125,-1.0,-1.0,-1
2017-03-16 00:00:00-04:00,1.072125,1.07251,1.072095,1.072355,-1.0,-1.0,-1
2017-03-16 01:00:00-04:00,1.072355,1.073075,1.072355,1.072645,-1.0,-1.0,-1
2017-03-16 02:00:00-04:00,1.072645,1.07408,1.07251,1.072845,-1.0,-1.0,-1
2017-03-16 03:00:00-04:00,1.072845,1.073745,1.072115,1.07257,-1.0,-1.0,-1
2017-03-16 04:00:00-04:00,1.07257,1.072625,1.070575,1.07095,-1.0,-1.0,-1
2017-03-16 05:00:00-04:00,1.07095,1.071775,1.070615,1.071125,-1.0,-1.0,-1
2017-03-16 06:00:00-04:00,1.071125,1.072455,1.071045,1.072425,-1.0,-1.0,-1
2017-03-16 07:00:00-04:00,1.072425,1.073135,1.07229,1.07246,-1.0,-1.0,-1
2017-03-16 08:00:00-04:00,1.07246,1.073555,1.071265,1.073295,-1.0,-1.0,-1
2017-03-16 09:00:00-04:00,1.073295,1.073535,1.07208,1.07261,-1.0,-1.0,-1
2017-03-16 10:00:00-04:00,1.07261,1.074315,1.072435,1.073745,-1.0,-1.0,-1
2017-03-16 11:00:00-04:00,1.073745,1.074115,1.072615,1.073665,-1.0,-1.0,-1
2017-03-16 12:00:00-04:00,1.073665,1.074015,1.07335,1.073775,-1.0,-1.0,-1
2017-03-16 13:00:00-04:00,1.073775,1.073935,1.071235,1.071485,-1.0,-1.0,-1
2017-03-16 14:00:00-04:00,1.071485,1.075025,1.070755,1.07492,-1.0,-1.0,-1
2017-03-16 15:00:00-04:00,1.07492,1.076995,1.074135,1.07691,-1.0,-1.0,-1
2017-03-16 16:00:00-04:00,1.07691,1.07704,1.076345,1.076575,-1.0,-1.0,-1
2017-03-16 17:15:00-04:00,1.0769,1.077445,1.076655,1.077185,-1.0,-1.0,-1
2017-03-16 18:00:00-04:00,1.077185,1.077455,1.07665,1.077155,-1.0,-1.0,-1
2017-03-16 19:00:00-04:00,1.077155,1.077375,1.076875,1.077175,-1.0,-1.0,-1
2017-03-16 20:00:00-04:00,1.077175,1.077375,1.07654,1.076705,-1.0,-1.0,-1
2017-03-16 21:00:00-04:00,1.076705,1.077055,1.076475,1.076985,-1.0,-1.0,-1
2017-03-16 22:00:00-04:00,1.076985,1.077455,1.07697,1.07744,-1.0,-1.0,-1
2017-03-16 23:00:00-04:00,1.07744,1.077465,1.07703,1.077285,-1.0,-1.0,-1
2017-03-17 00:00:00-04:00,1.077285,1.07736,1.07698,1.07714,-1.0,-1.0,-1
2017-03-17 01:00:00-04:00,1.07714,1.07721,1.07669,1.07714,-1.0,-1.0,-1
2017-03-17 02:00:00-04:00,1.07714,1.078175,1.07711,1.078125,-1.0,-1.0,-1
