Time,Open,High,Low,Close,Volume,average,barCount
2026-01-08 14:00:00-05:00,1.164515,1.165075,1.164265,1.16501,-1.0,-1.0,-1
2026-01-08 15:00:00-05:00,1.16501,1.165465,1.16498,1.165125,-1.0,-1.0,-1
2026-01-08 16:00:00-05:00,1.165125,1.16627,1.16507,1.165975,-1.0,-1.0,-1
2026-01-08 17:15:00-05:00,1.166,1.166,1.165765,1.16586,-1.0,-1.0,-1
2026-01-08 18:00:00-05:00,1.16586,1.16623,1.16566,1.165815,-1.0,-1.0,-1
2026-01-08 19:00:00-05:00,1.165815,1.165815,1.165355,1.165365,-1.0,-1.0,-1
2026-01-08 20:00:00-05:00,1.165365,1.165725,1.164835,1.16492,-1.0,-1.0,-1
2026-01-08 21:00:00-05:00,1.16492,1.16547,1.16461,1.16543,-1.0,-1.0,-1
2026-01-08 22:00:00-05:00,1.16543,1.16592,1.165375,1.16562,-1.0,-1.0,-1
2026-01-08 23:00:00-05:00,1.16562,1.1657,1.1652,1.165435,-1.0,-1.0,-1
2026-01-09 00:00:00-05:00,1.165435,1.16563,1.165005,1.16512,-1.0,-1.0,-1
2026-01-09 01:00:00-05:00,1.16512,1.16528,1.16484,1.164895,-1.0,-1.0,-1
2026-01-09 02:00:00-05:00,1.164895,1.165085,1.164005,1.16508,-1.0,-1.0,-1
2026-01-09 03:00:00-05:00,1.16508,1.16531,1.164125,1.164915,-1.0,-1.0,-1
2026-01-09 04:00:00-05:00,1.164915,1.16503,1.164235,1.164245,-1.0,-1.0,-1
2026-01-09 05:00:00-05:00,1.164245,1.164685,1.16369,1.16468,-1.0,-1.0,-1
2026-01-09 06:00:00-05:00,1.16468,1.164705,1.16417,1.164605,-1.0,-1.0,-1
2026-01-09 07:00:00-05:00,1.164605,1.164625,1.16398,1.164145,-1.0,-1.0,-1
2026-01-09 08:00:00-05:00,1.164145,1.166075,1.162575,1.164525,-1.0,-1.0,-1
2026-01-09 09:00:00-05:00,1.164525,1.165265,1.163005,1.16367,-1.0,-1.0,-1
2026-01-09 10:00:00-05:00,1.16367,1.1641,1.161825,1.164065,-1.0,-1.0,-1
2026-01-09 11:00:00-05:00,1.164065,1.16434,1.162835,1.16332,-1.0,-1.0,-1
2026-01-09 12:00:00-05:00,1.16332,1.163455,1.162765,1.16317,-1.0,-1.0,-1
2026-01-09 13:00:00-05:00,1.16317,1.163995,1.163095,1.1634,-1.0,-1.0,-1
2026-01-09 14:00:00-05:00,1.1634,1.16389,1.163315,1.163475,-1.0,-1.0,-1
2026-01-09 15:00:00-05:00,1.163475,1.163795,1.163405,1.16347,-1.0,-1.0,-1
2026-01-09 16:00:00-05:00,1.16347,1.163765,1.16297,1.163685,-1.0,-1.0,-1
2026-01-11 17:15:00-05:00,1.16325,1.16366,1.163125,1.163275,-1.0,-1.0,-1
2026-01-11 18:00:00-05:00,1.163275,1.163395,1.16232,1.16238,-1.0,-1.0,-1
2026-01-11 19:00:00-05:00,1.16238,1.166515,1.16217,1.16647,-1.0,-1.0,-1
2026-01-11 20:00:00-05:00,1.16647,1.16714,1.16556,1.1656,-1.0,-1.0,-1
2026-01-11 21:00:00-05:00,1.1656,1.16645,1.165395,1.16548,-1.0,-1.0,-1
2026-01-11 22:00:00-05:00,1.16548,1.165925,1.16548,1.16553,-1.0,-1.0,-1
2026-01-11 23:00:00-05:00,1.16553,1.16585,1.16531,1.16557,-1.0,-1.0,-1
2026-01-12 00:00:00-05:00,1.16557,1.167115,1.16557,1.16692,-1.0,-1.0,-1
2026-01-12 01:00:00-05:00,1.16692,1.167295,1.166415,1.166985,-1.0,-1.0,-1
2026-01-12 02:00:00-05:00,1.166985,1.168775,1.16686,1.16849,-1.0,-1.0,-1
2026-01-12 03:00:00-05:00,1.16849,1.16918,1.167595,1.168815,-1.0,-1.0,-1
2026-01-12 04:00:00-05:00,1.168815,1.16959,1.168125,1.168175,-1.0,-1.0,-1
2026-01-12 05:00:00-05:00,1.168175,1.168545,1.167595,1.168545,-1.0,-1.0,-1
2026-01-12 06:00:00-05:00,1.168545,1.168945,1.167565,1.167855,-1.0,-1.0,-1
2026-01-12 07:00:00-05:00,1.167855,1.16876,1.167705,1.168125,-1.0,-1.0,-1
2026-01-12 08:00:00-05:00,1.168125,1.169855,1.167785,1.169285,-1.0,-1.0,-1
2026-01-12 09:00:00-05:00,1.169285,1.16929,1.167405,1.167685,-1.0,-1.0,-1
2026-01-12 10:00:00-05:00,1.167685,1.168605,1.16728,1.16812,-1.0,-1.0,-1
2026-01-12 11:00:00-05:00,1.16812,1.16822,1.167135,1.16718,-1.0,-1.0,-1
2026-01-12 12:00:00-05:00,1.16718,1.167585,1.166615,1.166865,-1.0,-1.0,-1
2026-01-12 13:00:00-05:00,1.166865,1.16716,1.166525,1.16689,-1.0,-1.0,-1
2026-01-12 14:00:00-05:00,1.16689,1.167385,1.16678,1.167205,-1.0,-1.0,-1
2026-01-12 15:00:00-05:00,1.167205,1.167325,1.166305,1.16651,-1.0,-1.0,-1
2026-01-12 16:00:00-05:00,1.16651,1.16688,1.16643,1.166685,-1.0,-1.0,-1
2026-01-12 17:15:00-05:00,1.1669,1.166975,1.166715,1.16687,-1.0,-1.0,-1
2026-01-12 18:00:00-05:00,1.16687,1.167085,1.166545,1.16675,-1.0,-1.0,-1
2026-01-12 19:00:00-05:00,1.16675,1.166755,1.16608,1.166375,-1.0,-1.0,-1
2026-01-12 20:00:00-05:00,1.166375,1.16646,1.16562,1.165855,-1.0,-1.0,-1
2026-01-12 21:00:00-05:00,1.165855,1.166125,1.16569,1.165915,-1.0,-1.0,-1
2026-01-12 22:00:00-05:00,1.165915,1.16636,1.165655,1.16587,-1.0,-1.0,-1
2026-01-12 23:00:00-05:00,1.16587,1.16659,1.165855,1.166555,-1.0,-1.0,-1
2026-01-13 00:00:00-05:00,1.166555,1.16677,1.166175,1.166285,-1.0,-1.0,-1
2026-01-13 01:00:00-05:00,1.166285,1.1663,1.165395,1.16588,-1.0,-1.0,-1
2026-01-13 02:00:00-05:00,1.16588,1.166505,1.16559,1.166425,-1.0,-1.0,-1
2026-01-13 03:00:00-05:00,1.166425,1.166925,1.165865,1.166915,-1.0,-1.0,-1
2026-01-13 04:00:00-05:00,1.166915,1.167265,1.166355,1.1672,-1.0,-1.0,-1
2026-01-13 05:00:00-05:00,1.1672,1.167445,1.166505,1.166645,-1.0,-1.0,-1
2026-01-13 06:00:00-05:00,1.166645,1.167045,1.16647,1.16686,-1.0,-1.0,-1
2026-01-13 07:00:00-05:00,1.16686,1.166915,1.165305,1.165525,-1.0,-1.0,-1
2026-01-13 08:00:00-05:00,1.165525,1.1678,1.165015,1.166845,-1.0,-1.0,-1
2026-01-13 09:00:00-05:00,1.166845,1.16734,1.16574,1.16638,-1.0,-1.0,-1
2026-01-13 10:00:00-05:00,1.16638,1.16648,1.16442,1.1652,-1.0,-1.0,-1
2026-01-13 11:00:00-05:00,1.1652,1.16546,1.16342,1.16458,-1.0,-1.0,-1
2026-01-13 12:00:00-05:00,1.16458,1.16488,1.16413,1.164615,-1.0,-1.0,-1
2026-01-13 13:00:00-05:00,1.164615,1.16546,1.164155,1.165335,-1.0,-1.0,-1
2026-01-13 14:00:00-05:00,1.165335,1.165355,1.164625,1.164915,-1.0,-1.0,-1
2026-01-13 15:00:00-05:00,1.164915,1.164995,1.16452,1.16455,-1.0,-1.0,-1
2026-01-13 16:00:00-05:00,1.16455,1.164655,1.164255,1.16426,-1.0,-1.0,-1
2026-01-13 17:15:00-05:00,1.164485,1.16461,1.16421,1.164545,-1.0,-1.0,-1
2026-01-13 18:00:00-05:00,1.164545,1.164565,1.164205,1.164205,-1.0,-1.0,-1
2026-01-13 19:00:00-05:00,1.164205,1.16437,1.163805,1.164305,-1.0,-1.0,-1
2026-01-13 20:00:00-05:00,1.164305,1.164335,1.16368,1.163815,-1.0,-1.0,-1
2026-01-13 21:00:00-05:00,1.163815,1.16445,1.16362,1.16436,-1.0,-1.0,-1
2026-01-13 22:00:00-05:00,1.16436,1.164895,1.16436,1.1647,-1.0,-1.0,-1
2026-01-13 23:00:00-05:00,1.1647,1.16481,1.16436,1.16441,-1.0,-1.0,-1
2026-01-14 00:00:00-05:00,1.16441,1.16452,1.16417,1.164195,-1.0,-1.0,-1
2026-01-14 01:00:00-05:00,1.164195,1.165015,1.16414,1.164905,-1.0,-1.0,-1
2026-01-14 02:00:00-05:00,1.164905,1.165205,1.164445,1.164615,-1.0,-1.0,-1
2026-01-14 03:00:00-05:00,1.164615,1.165045,1.164105,1.164755,-1.0,-1.0,-1
2026-01-14 04:00:00-05:00,1.164755,1.165385,1.164605,1.165185,-1.0,-1.0,-1
2026-01-14 05:00:00-05:00,1.165185,1.16578,1.16468,1.165515,-1.0,-1.0,-1
2026-01-14 06:00:00-05:00,1.165515,1.165515,1.16438,1.1647,-1.0,-1.0,-1
2026-01-14 07:00:00-05:00,1.1647,1.16601,1.164505,1.165985,-1.0,-1.0,-1
2026-01-14 08:00:00-05:00,1.165985,1.165995,1.1645,1.165005,-1.0,-1.0,-1
2026-01-14 09:00:00-05:00,1.165005,1.165985,1.16489,1.165595,-1.0,-1.0,-1
2026-01-14 10:00:00-05:00,1.165595,1.166065,1.164925,1.165985,-1.0,-1.0,-1
2026-01-14 11:00:00-05:00,1.165985,1.166165,1.16527,1.165455,-1.0,-1.0,-1
2026-01-14 12:00:00-05:00,1.165455,1.165585,1.16455,1.164675,-1.0,-1.0,-1
2026-01-14 13:00:00-05:00,1.164675,1.16478,1.163795,1.163795,-1.0,-1.0,-1
2026-01-14 14:00:00-05:00,1.163795,1.163935,1.163535,1.163625,-1.0,-1.0,-1
2026-01-14 15:00:00-05:00,1.163625,1.16474,1.163625,1.16432,-1.0,-1.0,-1
2026-01-14 16:00:00-05:00,1.16432,1.164635,1.164215,1.16443,-1.0,-1.0,-1
2026-01-14 17:15:00-05:00,1.1646,1.16472,1.16439,1.16439,-1.0,-1.0,-1
2026-01-14 18:00:00-05:00,1.16439,1.16472,1.16439,1.1645,-1.0,-1.0,-1
2026-01-14 19:00:00-05:00,1.1645,1.164555,1.16357,1.163765,-1.0,-1.0,-1
2026-01-14 20:00:00-05:00,1.163765,1.16418,1.16332,1.163875,-1.0,-1.0,-1
2026-01-14 21:00:00-05:00,1.163875,1.16409,1.163625,1.16402,-1.0,-1.0,-1
2026-01-14 22:00:00-05:00,1.16402,1.16416,1.1637,1.163885,-1.0,-1.0,-1
2026-01-14 23:00:00-05:00,1.163885,1.16394,1.16342,1.16346,-1.0,-1.0,-1
2026-01-15 00:00:00-05:00,1.16346,1.1638,1.163365,1.163525,-1.0,-1.0,-1
2026-01-15 01:00:00-05:00,1.163525,1.163845,1.163,1.163315,-1.0,-1.0,-1
2026-01-15 02:00:00-05:00,1.163315,1.163665,1.16261,1.162885,-1.0,-1.0,-1
2026-01-15 03:00:00-05:00,1.162885,1.163545,1.1627,1.16308,-1.0,-1.0,-1
2026-01-15 04:00:00-05:00,1.16308,1.16399,1.163035,1.16358,-1.0,-1.0,-1
2026-01-15 05:00:00-05:00,1.16358,1.164105,1.16329,1.163575,-1.0,-1.0,-1
2026-01-15 06:00:00-05:00,1.163575,1.163795,1.163025,1.163095,-1.0,-1.0,-1
2026-01-15 07:00:00-05:00,1.163095,1.163505,1.162035,1.16227,-1.0,-1.0,-1
