,Time,action,Ren_Value,Blue,Red,dir,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,HI_Value,BearWarning,BullWarning,OBV,VWAP,bullish_engulfing,bullish_harami,dark_cloud_cover,doji,doji_star,dragonfly_doji,gravestone_doji,hammer,hanging_man,morning_star,morning_star_doji,piercing_pattern,rain_drop,rain_drop_doji,shooting_star,star,Open,High,Low,Close,volume,complete,spread,returns,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,peak,crust,atr,buy_renko,sell_renko,neg_buy_renko,neg_sell_renko,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,t_dir
4937,5/1/2023 21:00,0,1.1009,0,1,1,0,0,0,1.09636,0,1.10153,0,1,308738,1.036726122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09688,1.0975,1.09684,1.09745,675,1,0.00049,-0.000145782,1.09726,1.09753,1.09875,0,0,1,0,0,1,0,0,0.001344286,0,1,0,0,0,0,0,0,0,0,0
4938,5/1/2023 22:00,0,1.1009,0,1,1,0,0,0,1.09636,0,1.10153,0,0,308161,1.036727474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09735,1.09755,1.09719,1.09734,577,1,0.00015,-0.000100237,1.097298,1.097395,1.098459167,0,0,1,0,0,1,0,0,0.001284286,0,1,0,0,0,0,0,0,0,0,0
4939,5/1/2023 23:00,0,1.1009,0,1,1,0,0,0,1.09636,0,1.10153,0,0,306871,1.036730471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09734,1.09736,1.09666,1.09681,1290,1,0.00015,-0.000483103,1.097284,1.097075,1.0980875,0,0,0,1,0,1,0,1,0.001217143,0,1,0,0,0,0,0,0,0,0,0
4940,5/2/2023 0:00,0,1.1009,0,1,1,0,0,0,1.09636,0,1.09786,0,0,309095,1.036735725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0968,1.09786,1.0968,1.09783,2224,1,0.00016,0.000929537,1.097408,1.09732,1.097638333,0,0,0,1,0,1,0,0,0.001222143,0,1,0,0,0,0,0,0,0,0,1
4941,5/2/2023 1:00,0,1.1009,0,1,1,0,0,0,1.09636,0,1.09786,0,0,312140,1.036743022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09781,1.09938,1.09774,1.09874,3045,1,0.00014,0.000828565,1.097634,1.098285,1.097389167,1,0,0,0,1,0,0,0,0.001284286,0,0,0,1,0,0,0,0,0,0,1
4942,5/2/2023 2:00,0,1.1009,0,1,1,0,0,0,1.09636,0,1.09786,0,0,314011,1.036747508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.09876,1.09908,1.09853,1.09878,1871,1,0.00015,3.64E-05,1.0979,1.09876,1.097446667,1,0,0,0,1,0,0,0,0.001138571,0,0,0,1,0,0,0,0,0,0,1
4943,5/2/2023 3:00,0,1.1009,0,1,1,0,0,0,1.09636,0,1.09786,1,0,312413,1.036751312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09878,1.0988,1.09826,1.09834,1598,1,0.00015,-0.000400524,1.0981,1.09856,1.097569167,1,0,0,0,1,0,0,0,0.001047143,0,0,0,1,0,0,0,0,0,0,0
4944,5/2/2023 4:00,0,1.1009,0,1,1,0,0,0,1.09636,0,1.09786,0,0,315838,1.036759468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.09832,1.09885,1.09783,1.09838,3425,1,0.00014,3.64E-05,1.098414,1.09836,1.09771,0,1,0,0,1,0,0,0,0.000833571,0,0,0,1,0,0,0,0,0,0,1
4945,5/2/2023 5:00,0,1.1009,0,1,1,0,0,0,1.09636,0,1.09786,1,0,313028,1.036766149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.09839,1.09919,1.09826,1.09828,2810,1,0.00016,-9.10E-05,1.098504,1.09833,1.097804167,0,1,0,0,1,0,0,0,0.000786429,0,0,0,1,0,0,0,0,0,0,0
4946,5/2/2023 6:00,0,1.1009,0,1,1,0,0,0,1.09636,0,1.09786,0,0,316716,1.03677503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09824,1.09942,1.09824,1.09908,3688,1,0.00017,0.000728147,1.098572,1.09868,1.0979875,1,0,0,0,1,0,1,0,0.000817857,0,0,0,1,0,0,0,0,0,0,1
4947,5/2/2023 7:00,0,1.1009,0,1,1,0,0,0,1.09636,0,1.09786,1,0,310521,1.0367898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09906,1.1006,1.09816,1.09851,6195,1,0.00014,-0.00051875,1.098518,1.098795,1.098095833,1,0,0,0,1,0,0,0,0.000942857,0,0,0,1,0,0,0,0,0,0,0
4948,5/2/2023 8:00,0,1.1009,0,1,1,0,0,0,1.09636,0,1.0986,0,0,303550,1.036806038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09852,1.0986,1.09592,1.09707,6971,1,0.00019,-0.001311726,1.098264,1.09779,1.098050833,0,1,0,0,0,0,0,0,0.001085,0,0,0,1,0,0,0,0,0,0,0
4949,5/2/2023 9:00,0,1.0952,0,1,1,0,0,0,1.1006,1,1.0986,0,0,298446,1.036817548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09707,1.09811,1.09485,1.0952,5104,1,0.00016,-0.001705995,1.097628,1.096135,1.097863333,0,0,0,1,0,1,0,0,0.001262143,0,1,0,0,0,1,0,0,0,0,0
4950,5/2/2023 10:00,0,1.0952,0,1,1,0,0,0,1.1006,0,1.0986,0,1,302418,1.036826565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09521,1.09595,1.09475,1.09564,3972,1,0.00013,0.000401672,1.0971,1.09542,1.097721667,0,0,0,1,0,1,0,0,0.001309286,0,1,0,0,0,0,0,0,0,0,1
4951,5/2/2023 11:00,0,1.0952,0,1,1,0,0,0,1.1006,0,1.0986,0,1,307168,1.03683754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09562,1.09756,1.09561,1.0967,4750,1,0.00014,0.000967003,1.096624,1.09617,1.0977125,0,0,0,1,0,1,0,0,0.001393571,0,1,0,0,0,0,0,0,0,0,1
4952,5/2/2023 12:00,0,1.0952,0,1,1,0,0,0,1.09475,2,1.0986,0,0,301880,1.036849501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09669,1.09701,1.09536,1.09546,5288,1,0.00014,-0.001131304,1.096014,1.09608,1.097515,0,0,1,0,0,1,0,0,0.001485714,0,1,0,0,0,0,1,0,0,0,0
4953,5/2/2023 13:00,0,1.0952,0,1,1,0,0,0,1.09475,0,1.0986,0,0,294852,1.036865079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09548,1.09587,1.09413,1.09425,7028,1,0.0002,-0.001105169,1.09545,1.094855,1.097140833,0,0,0,1,0,1,0,1,0.00156,0,1,0,0,0,0,0,0,0,0,0
4954,5/2/2023 14:00,0,1.0952,0,1,1,0,0,0,1.09475,0,1.09927,0,0,307758,1.036895427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09425,1.09927,1.0942,1.09785,12906,1,0.00015,0.003284525,1.09598,1.09605,1.097063333,0,0,1,0,0,1,0,0,0.001846429,0,1,0,0,0,0,0,0,0,0,1
4955,5/2/2023 15:00,0,1.0952,0,1,1,0,0,0,1.09413,2,1.09927,0,0,315794,1.036914846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09789,1.0997,1.09769,1.09962,8036,1,0.00012,0.001610944,1.096776,1.098735,1.09717,0,0,1,0,0,0,0,0,0.001872857,0,1,0,0,0,0,1,0,0,0,1
4956,5/2/2023 16:00,0,1.0952,0,1,1,0,0,0,1.09413,0,1.09927,0,0,320128,1.036925369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0996,1.10026,1.09934,1.09992,4334,1,0.00015,0.000272784,1.09742,1.09977,1.097298333,1,0,0,0,1,0,0,0,0.001899286,0,0,0,1,0,0,0,0,0,0,1
4957,5/2/2023 17:00,0,1.0952,0,1,1,0,0,0,1.09413,0,1.09927,1,0,316974,1.036932993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09993,1.1003,1.0994,1.09967,3154,1,0.00014,-0.000227315,1.098262,1.099795,1.097414167,1,0,0,0,1,0,0,0,0.001925,0,0,0,1,0,0,0,0,0,0,0
4958,5/2/2023 18:00,0,1.0952,0,1,1,0,0,0,1.09413,0,1.09927,0,0,320076,1.036940535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09969,1.1001,1.09965,1.10005,3102,1,0.00014,0.000345499,1.099422,1.09986,1.097495,1,0,0,0,1,0,0,0,0.001884286,0,0,0,1,0,0,0,0,0,0,1
4959,5/2/2023 19:00,0,1.1005,1,0,0,1,1,0,1.09413,0,1.09927,0,0,322561,1.036946619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10006,1.10073,1.09996,1.1005,2485,1,0.00014,0.000408989,1.099952,1.100275,1.097660833,1,0,0,0,1,0,0,0,0.001872857,1,0,0,0,0,0,0,0,0,0,1
4960,5/2/2023 20:00,0,1.10073,1,0,0,0,0,0,1.09413,0,1.09927,1,0,321707,1.036948691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10052,1.10063,1.0998,1.09991,854,1,0.00017,-0.000536264,1.10001,1.100205,1.0978975,1,0,0,0,1,0,0,0,0.001847857,1,0,0,0,0,0,0,0,0,0,0
4961,5/2/2023 21:00,0,1.10073,1,0,0,0,0,0,1.10073,1,1.09927,0,0,322644,1.036950974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09988,1.10018,1.09963,1.10002,937,1,0.00035,0.000100003,1.10003,1.099965,1.098299167,0,1,0,0,1,0,0,0,0.001712857,1,0,0,0,1,0,0,0,0,0,1
4962,5/2/2023 22:00,0,1.10073,1,0,0,0,0,0,1.10073,0,1.09927,0,0,323584,1.036953277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10013,1.10057,1.09999,1.10057,940,1,0.00014,0.000499866,1.10021,1.100295,1.09871,1,0,0,0,1,0,0,0,0.001562857,1,0,0,0,0,0,0,0,0,0,1
4963,5/2/2023 23:00,0,1.10073,1,0,0,0,0,0,1.10073,0,1.09927,0,0,324778,1.036956223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10054,1.10131,1.10042,1.10102,1194,1,0.00014,0.000408795,1.100404,1.100795,1.09907,1,0,0,0,1,0,0,0,0.001393571,1,0,0,0,0,0,0,0,0,0,1
4964,5/3/2023 0:00,0,1.10073,1,0,0,0,0,0,1.10073,0,1.09927,0,0,326715,1.036961051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10107,1.10198,1.1004,1.10165,1937,1,0.00017,0.000572033,1.100634,1.101335,1.099585833,1,0,0,0,1,0,0,0,0.001420714,1,0,0,0,0,0,0,0,0,0,1
4965,5/3/2023 1:00,0,1.10073,1,0,0,0,0,0,1.10073,0,1.09927,0,0,328813,1.036966322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10166,1.10234,1.10121,1.1022,2098,1,0.00016,0.000499127,1.101092,1.101925,1.100248333,1,0,0,0,1,0,0,0,0.001362143,1,0,0,0,0,0,0,0,0,0,1
4966,5/3/2023 2:00,0,1.10073,1,0,0,0,0,0,1.10073,0,1.09927,0,0,330606,1.036970846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10222,1.10251,1.10191,1.10247,1793,1,0.00016,0.000244935,1.101582,1.102335,1.100633333,1,0,0,0,1,0,0,0,0.001287143,1,0,0,0,0,0,0,0,0,0,1
4967,5/3/2023 3:00,0,1.10073,1,0,0,0,0,0,1.10073,0,1.09927,0,0,331936,1.036974221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10245,1.10292,1.10243,1.10289,1330,1,0.00015,0.00038089,1.102046,1.10268,1.100905833,1,0,0,0,1,0,0,0,0.001197857,1,0,0,0,0,0,0,0,0,0,1
4968,5/3/2023 4:00,0,1.10073,1,0,0,0,0,0,1.10073,0,1.09927,1,0,330408,1.036978053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10289,1.10289,1.10205,1.10211,1528,1,0.00015,-0.000707483,1.102264,1.1025,1.101088333,1,0,0,0,1,0,0,0,0.000895714,1,0,0,0,0,0,0,0,0,0,0
4969,5/3/2023 5:00,0,1.10073,1,0,0,0,0,0,1.10292,1,1.09927,1,0,328471,1.036982897,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.10211,1.10258,1.10177,1.10193,1937,1,0.00015,-0.000163336,1.10232,1.10202,1.101276667,0,1,0,0,1,0,0,0,0.00081,1,0,0,0,1,0,0,0,0,0,0
4970,5/3/2023 6:00,0,1.10073,1,0,0,0,0,0,1.10292,0,1.09927,0,0,331800,1.036991355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10192,1.10313,1.10136,1.10301,3329,1,0.00013,0.000979619,1.102482,1.10247,1.101523333,0,1,0,0,1,0,0,0,0.000870714,1,0,0,0,0,0,0,0,0,0,1
4971,5/3/2023 7:00,0,1.10073,1,0,0,0,0,0,1.10292,0,1.09927,0,0,337073,1.037004825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10301,1.10407,1.10253,1.10337,5273,1,0.00015,0.000326326,1.102662,1.10319,1.1017625,1,0,0,0,1,0,0,0,0.000916429,1,0,0,0,0,0,0,0,0,0,1
4972,5/3/2023 8:00,0,1.10073,1,0,0,0,0,0,1.10292,0,1.09927,0,0,341600,1.037016474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10338,1.10465,1.10337,1.1039,4527,1,0.00013,0.000480231,1.102864,1.103635,1.102095,1,0,0,0,1,0,0,0,0.000975714,1,0,0,0,0,0,0,0,0,0,1
4973,5/3/2023 9:00,0,1.10073,1,0,0,0,0,0,1.10292,0,1.09927,0,0,345117,1.037025532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10385,1.10462,1.10359,1.10398,3517,1,0.00013,7.25E-05,1.103238,1.10394,1.102425,1,0,0,0,1,0,0,0,0.000994286,1,0,0,0,0,0,0,0,0,0,1
4974,5/3/2023 10:00,0,1.10073,1,0,0,0,0,0,1.10465,1,1.09927,1,0,341619,1.037034439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10397,1.10399,1.10289,1.10322,3498,1,0.00015,-0.000688655,1.103496,1.1036,1.102645833,1,0,0,0,1,0,0,0,0.001013571,1,0,0,0,1,0,0,0,0,0,0
4975,5/3/2023 11:00,0,1.10073,1,0,0,0,0,0,1.10465,0,1.09927,0,0,345181,1.037043597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10322,1.10431,1.10313,1.1039,3562,1,0.00013,0.000616188,1.103674,1.10356,1.102885833,0,1,0,0,1,0,0,0,0.001058571,1,0,0,0,0,0,0,0,0,0,1
4976,5/3/2023 12:00,0,1.10073,1,0,0,0,0,0,1.10465,0,1.09927,1,0,338129,1.037061691,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1039,1.10429,1.10196,1.10379,7052,1,0.00013,-9.97E-05,1.103758,1.103845,1.103064167,1,0,0,0,1,0,0,0,0.001183571,1,0,0,0,0,0,0,0,0,0,0
4977,5/3/2023 13:00,0,1.10073,1,0,0,0,0,0,1.10465,0,1.09927,1,0,331788,1.037077808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1038,1.1043,1.10281,1.10306,6341,1,0.00027,-0.000661576,1.10359,1.103425,1.103135833,0,1,0,0,1,0,0,1,0.001226429,1,0,0,0,0,0,0,0,0,0,0
4978,5/3/2023 14:00,0,1.10073,1,0,0,0,0,0,1.10465,0,1.09927,0,0,339574,1.037098188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10308,1.10589,1.10308,1.10521,7786,1,0.00013,0.001947226,1.103836,1.104135,1.103364167,1,0,0,0,1,0,0,0,0.001315714,1,0,0,0,0,0,0,0,0,0,1
4979,5/3/2023 15:00,0,1.10073,1,0,0,0,0,0,1.10465,0,1.09927,1,0,334136,1.037112312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10521,1.10581,1.10471,1.10472,5438,1,0.00013,-0.000443453,1.104136,1.104965,1.103516667,1,0,0,0,1,0,0,0,0.001313571,1,0,0,0,0,0,0,0,0,0,0
4980,5/3/2023 16:00,0,1.10073,1,0,0,0,0,0,1.10589,1,1.09927,1,0,331094,1.037120203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10473,1.10523,1.10438,1.10464,3042,1,0.00014,-7.24E-05,1.104284,1.10468,1.1037275,1,0,0,0,1,0,0,0,0.001331429,1,0,0,0,1,0,0,0,0,0,0
4981,5/3/2023 17:00,0,1.10073,1,0,0,0,0,0,1.10589,0,1.09927,0,0,334058,1.03712794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10463,1.10524,1.1041,1.10487,2964,1,0.00036,0.000208191,1.1045,1.104755,1.1039725,1,0,0,0,1,0,0,0,0.001377857,1,0,0,0,0,0,0,0,0,0,1
4982,5/3/2023 18:00,0,1.10592,1,0,0,0,0,0,1.10589,0,1.09927,0,0,352463,1.03717656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10476,1.10911,1.10365,1.10592,18405,1,0.00018,0.000949887,1.105072,1.105395,1.104215,1,0,0,0,1,0,0,0,0.001707857,1,0,0,0,0,0,0,0,0,0,1
4983,5/3/2023 19:00,0,1.10592,1,0,0,0,0,0,1.10589,0,1.09927,1,0,340285,1.037208418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10594,1.1063,1.10394,1.10536,12178,1,0.00015,-0.000506494,1.105102,1.10564,1.104380833,1,0,0,0,1,0,0,0,0.001818571,1,0,0,0,0,0,0,0,0,0,0
4984,5/3/2023 20:00,0,1.10592,1,0,0,0,0,0,1.10911,1,1.09927,0,0,342442,1.037214112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10537,1.10615,1.10509,1.106,2157,1,0.00017,0.000578829,1.105358,1.10568,1.104555833,1,0,0,0,1,0,0,0,0.001767857,1,0,0,0,1,0,0,0,0,0,1
4985,5/3/2023 21:00,0,1.10592,1,0,0,0,0,0,1.10911,0,1.09927,0,0,343262,1.037216293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10544,1.10655,1.1054,1.10596,820,1,0.00073,-3.62E-05,1.105622,1.10598,1.104720833,1,0,0,0,1,0,0,0,0.00174,1,0,0,0,0,0,0,0,0,0,0
4986,5/3/2023 22:00,0,1.10592,1,0,0,0,0,0,1.10911,0,1.09927,0,0,346620,1.037225245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.10599,1.10775,1.10599,1.10672,3358,1,0.00015,0.00068695,1.105992,1.10634,1.1050125,1,0,0,0,1,0,0,0,0.001776429,1,0,0,0,0,0,0,0,0,0,1
4987,5/3/2023 23:00,0,1.10592,1,0,0,0,0,0,1.10911,0,1.09927,0,0,348554,1.037230405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10669,1.10721,1.10634,1.1068,1934,1,0.00014,7.23E-05,1.106168,1.10676,1.105254167,1,0,0,0,1,0,0,0,0.001765,1,0,0,0,0,0,0,0,0,0,1
4988,5/4/2023 0:00,0,1.10592,1,0,0,0,0,0,1.10911,0,1.09927,0,0,351714,1.037238921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10681,1.10866,1.10681,1.10752,3160,1,0.00014,0.000650313,1.1066,1.10716,1.105565,1,0,0,0,1,0,0,0,0.001819286,1,0,0,0,0,0,0,0,0,0,1
4989,5/4/2023 1:00,0,1.10592,1,0,0,0,0,0,1.10911,0,1.09927,0,0,355099,1.037248116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10751,1.10836,1.10706,1.10807,3385,1,0.00016,0.000496482,1.107014,1.107795,1.1059825,1,0,0,0,1,0,0,0,0.001827857,1,0,0,0,0,0,0,0,0,0,1
4990,5/4/2023 2:00,0,1.10592,1,0,0,0,0,0,1.10911,0,1.09927,0,0,357800,1.037255477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10809,1.10871,1.10797,1.10834,2701,1,0.00015,0.000243637,1.10749,1.108205,1.106243333,1,0,0,0,1,0,1,0,0.001714286,1,0,0,0,0,0,0,0,0,0,1
4991,5/4/2023 3:00,0,1.10592,1,0,0,0,0,0,1.10911,0,1.09927,1,0,356239,1.037259714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10836,1.10852,1.10796,1.10807,1561,1,0.00014,-0.000243637,1.10776,1.108205,1.1065225,1,0,0,0,1,0,0,0,0.001647857,1,0,0,0,0,0,0,0,0,0,0
4992,5/4/2023 4:00,0,1.10592,1,0,0,0,0,0,1.10911,0,1.09927,0,0,357801,1.037263955,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.10806,1.10868,1.10788,1.10808,1562,1,0.00015,9.02E-06,1.108016,1.108075,1.106809167,1,0,0,0,1,0,0,0,0.001502857,1,0,0,0,0,0,0,0,0,0,1
4993,5/4/2023 5:00,0,1.10592,1,0,0,0,0,0,1.10911,0,1.09927,0,0,359846,1.037269524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10806,1.10872,1.10791,1.10834,2045,1,0.00013,0.000234613,1.10818,1.10821,1.107098333,1,0,0,0,1,0,1,0,0.001482143,1,0,0,0,0,0,0,0,0,0,1
4994,5/4/2023 6:00,0,1.10592,1,0,0,0,0,0,1.10911,0,1.09927,1,0,354564,1.037283733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10833,1.1091,1.1072,1.10747,5282,1,0.00014,-0.000785266,1.10806,1.107905,1.1072275,0,1,0,0,1,0,0,0,0.001557143,1,0,0,0,0,0,0,0,0,0,0
4995,5/4/2023 7:00,0,1.10592,1,0,0,0,0,0,1.10911,0,1.10759,0,0,347829,1.037301396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10744,1.10759,1.10514,1.10573,6735,1,0.00015,-0.001572384,1.107538,1.1066,1.107258333,0,1,0,0,0,0,0,0,0.001650714,1,0,0,0,0,0,0,0,0,0,0
4996,5/4/2023 8:00,0,1.10592,1,0,0,0,0,0,1.1091,1,1.10759,0,0,342583,1.037314797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10573,1.10574,1.10363,1.10397,5246,1,0.00016,-0.001592977,1.106718,1.10485,1.107089167,0,0,0,1,0,1,0,0,0.001411429,0,0,1,0,0,1,0,0,0,0,0
4997,5/4/2023 9:00,0,1.10592,1,0,0,0,0,0,1.1091,0,1.10759,0,1,347381,1.037327314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10392,1.10554,1.10359,1.10545,4798,1,0.00013,0.001339718,1.106192,1.10471,1.107046667,0,0,0,1,0,1,0,0,0.001382143,0,0,1,0,0,0,0,0,0,0,1
4998,5/4/2023 10:00,0,1.10592,1,0,0,0,0,0,1.1091,0,1.10759,0,1,351690,1.037338643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10542,1.10626,1.10484,1.106,4309,1,0.00013,0.000497411,1.105724,1.105725,1.106986667,0,0,1,0,0,1,0,0,0.001407857,0,0,1,0,0,0,0,0,0,0,1
4999,5/4/2023 11:00,0,1.10592,1,0,0,0,0,0,1.10359,2,1.10761,0,0,356455,1.03735142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10598,1.10761,1.10594,1.10738,4765,1,0.00015,0.001246962,1.105706,1.10669,1.107035,0,0,1,0,0,1,0,0,0.001445,0,0,1,0,0,0,1,0,0,0,1
5000,5/4/2023 12:00,0,1.10087,0,1,1,1,0,1,1.10359,0,1.10821,0,0,343550,1.0373828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1074,1.10821,1.10007,1.10087,12905,1,0.00016,-0.005896089,1.104734,1.104125,1.106480833,0,0,0,1,0,1,0,0,0.001898571,0,1,0,0,0,0,0,0,0,0,0
5001,5/4/2023 13:00,0,1.10232,0,1,1,0,0,0,1.10359,0,1.10821,0,1,356243,1.037414332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10086,1.10546,1.10021,1.10232,12693,1,0.00015,0.001316273,1.104404,1.101595,1.106001667,0,0,0,1,0,1,0,0,0.002211429,0,1,0,0,0,0,0,0,0,0,1
5002,5/4/2023 14:00,0,1.10232,0,1,1,0,0,0,1.10359,0,1.10821,0,0,342331,1.03744763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10234,1.10375,1.09853,1.10001,13912,1,0.00015,-0.002097779,1.103316,1.101165,1.1053075,0,0,0,1,0,1,0,1,0.002451429,0,1,0,0,0,0,0,0,0,0,0
5003,5/4/2023 15:00,0,1.10232,0,1,1,0,0,0,1.10359,0,1.10821,0,1,351230,1.03746916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10001,1.1013,1.09947,1.10075,8899,1,0.00014,0.000672495,1.102266,1.10038,1.1046975,0,0,0,1,0,1,0,0,0.002489286,0,1,0,0,0,0,0,0,0,0,1
5004,5/4/2023 16:00,0,1.10232,0,1,1,0,0,0,1.09853,2,1.10821,0,1,356708,1.03748275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10077,1.10298,1.10072,1.10242,5478,1,0.00012,0.001515998,1.101274,1.101585,1.104225833,0,0,1,0,0,1,0,0,0.002597857,0,1,0,0,0,0,1,0,0,0,1
5005,5/4/2023 17:00,0,1.10232,0,1,1,0,0,0,1.09853,0,1.10821,0,0,352291,1.037493653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10241,1.1031,1.10199,1.1021,4417,1,0.00014,-0.000290313,1.10152,1.10226,1.103705833,0,0,1,0,0,1,0,0,0.002637143,0,1,0,0,0,0,0,0,0,0,0
5006,5/4/2023 18:00,0,1.10232,0,1,1,0,0,0,1.09853,0,1.10821,0,0,348192,1.037503678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1021,1.1022,1.10106,1.10152,4099,1,0.00014,-0.000526407,1.10136,1.10181,1.10321,0,0,1,0,0,1,0,0,0.002661429,0,1,0,0,0,0,0,0,0,0,0
5007,5/4/2023 19:00,0,1.10232,0,1,1,0,0,0,1.09853,0,1.10821,0,0,344936,1.037511623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10152,1.10193,1.10128,1.1014,3256,1,0.00014,-0.000108946,1.101638,1.10146,1.102849167,0,0,0,1,0,1,0,0,0.00265,0,1,0,0,0,0,0,0,0,0,0
5008,5/4/2023 20:00,0,1.10232,0,1,1,0,0,0,1.09853,0,1.10821,0,0,343824,1.037514331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10139,1.10149,1.10117,1.10123,1112,1,0.00019,-0.000154361,1.101734,1.101315,1.102620833,0,0,0,1,0,1,0,0,0.002537143,0,1,0,0,0,0,0,0,0,0,0
5009,5/4/2023 21:00,0,1.10232,0,1,1,0,0,0,1.09853,0,1.10821,0,1,344100,1.037515006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10078,1.1013,1.10065,1.10126,276,1,0.00037,2.72E-05,1.101502,1.101245,1.102271667,0,0,0,1,0,1,0,0,0.002408571,0,1,0,0,0,0,0,0,0,0,1
